Seconds,Stream,E4_Seconds,Value
1904-01-01 00:11:55.781859949,E4_Ibi,2024-06-27 11:36:06.955369949,0.6406548
1904-01-01 00:12:05.407310084,E4_Ibi,2024-06-27 11:36:16.580820084,0.5625262
1904-01-01 00:14:05.397239998,E4_Ibi,2024-06-27 11:38:16.570749998,0.5781519
1904-01-01 00:14:05.819130018,E4_Ibi,2024-06-27 11:38:16.992640018,0.4218945
1904-01-01 00:14:13.163220003,E4_Ibi,2024-06-27 11:38:24.336730003,0.5312746
1904-01-01 00:14:13.694500044,E4_Ibi,2024-06-27 11:38:24.868010044,0.5312746
1904-01-01 00:14:14.241400078,E4_Ibi,2024-06-27 11:38:25.414910078,0.5469005
1904-01-01 00:14:14.788300112,E4_Ibi,2024-06-27 11:38:25.961810112,0.5469003
1904-01-01 00:14:20.319809988,E4_Ibi,2024-06-27 11:38:31.493319988,0.562526
1904-01-01 00:14:24.460620001,E4_Ibi,2024-06-27 11:38:35.634130001,0.5312746
1904-01-01 00:14:25.007520035,E4_Ibi,2024-06-27 11:38:36.181030035,0.5469003
1904-01-01 00:15:47.964490011,E4_Ibi,2024-06-27 11:39:59.138000011,0.5000231
1904-01-01 00:15:48.495760039,E4_Ibi,2024-06-27 11:39:59.669270039,0.5312748
1904-01-01 00:15:49.058290079,E4_Ibi,2024-06-27 11:40:00.231800079,0.562526
1904-01-01 00:15:49.480180100,E4_Ibi,2024-06-27 11:40:00.653690100,0.4218945
1904-01-01 00:15:50.058339909,E4_Ibi,2024-06-27 11:40:01.231849909,0.5781517
1904-01-01 00:15:50.542729929,E4_Ibi,2024-06-27 11:40:01.716239929,0.4843974
1904-01-01 00:16:03.996480063,E4_Ibi,2024-06-27 11:40:15.169990063,0.5469005
1904-01-01 00:16:04.559010103,E4_Ibi,2024-06-27 11:40:15.732520103,0.562526
1904-01-01 00:16:07.090380028,E4_Ibi,2024-06-27 11:40:18.263890028,0.5312748
1904-01-01 00:16:07.652900055,E4_Ibi,2024-06-27 11:40:18.826410055,0.562526
1904-01-01 00:16:08.090420082,E4_Ibi,2024-06-27 11:40:19.263930082,0.4375203
1904-01-01 00:16:14.778230026,E4_Ibi,2024-06-27 11:40:25.951740026,0.4375203
1904-01-01 00:16:15.325130060,E4_Ibi,2024-06-27 11:40:26.498640060,0.5469003
1904-01-01 00:16:15.825150088,E4_Ibi,2024-06-27 11:40:26.998660088,0.5000231
1904-01-01 00:16:16.372049883,E4_Ibi,2024-06-27 11:40:27.545559883,0.5469005
1904-01-01 00:16:16.918959931,E4_Ibi,2024-06-27 11:40:28.092469931,0.5469003
1904-01-01 00:16:17.356479958,E4_Ibi,2024-06-27 11:40:28.529989958,0.4375203
1904-01-01 00:16:17.840869978,E4_Ibi,2024-06-27 11:40:29.014379978,0.4843974
1904-01-01 00:16:18.419020012,E4_Ibi,2024-06-27 11:40:29.592530012,0.5781517
1904-01-01 00:16:18.934670046,E4_Ibi,2024-06-27 11:40:30.108180046,0.5156488
1904-01-01 00:16:19.465950087,E4_Ibi,2024-06-27 11:40:30.639460087,0.5312748
1904-01-01 00:16:21.966059998,E4_Ibi,2024-06-27 11:40:33.139569998,0.5000231
1904-01-01 00:16:22.466090039,E4_Ibi,2024-06-27 11:40:33.639600039,0.5000231
1904-01-01 00:16:23.012990072,E4_Ibi,2024-06-27 11:40:34.186500072,0.5469005
1904-01-01 00:16:23.450510100,E4_Ibi,2024-06-27 11:40:34.624020100,0.4375203
1904-01-01 00:16:26.560030058,E4_Ibi,2024-06-27 11:40:37.733540058,0.5469005
1904-01-01 00:16:27.060050085,E4_Ibi,2024-06-27 11:40:38.233560085,0.5000231
1904-01-01 00:16:32.185289934,E4_Ibi,2024-06-27 11:40:43.358799934,0.5000231
1904-01-01 00:16:32.747809962,E4_Ibi,2024-06-27 11:40:43.921319962,0.5625262
1904-01-01 00:16:33.185329989,E4_Ibi,2024-06-27 11:40:44.358839989,0.4375203
1904-01-01 00:16:33.716610029,E4_Ibi,2024-06-27 11:40:44.890120029,0.5312746
1904-01-01 00:16:34.232260063,E4_Ibi,2024-06-27 11:40:45.405770063,0.5156488
1904-01-01 00:16:34.701030091,E4_Ibi,2024-06-27 11:40:45.874540091,0.4687717
1904-01-01 00:16:35.216679886,E4_Ibi,2024-06-27 11:40:46.390189886,0.5156488
1904-01-01 00:16:35.763579920,E4_Ibi,2024-06-27 11:40:46.937089920,0.5469003
