Seconds,Stream,E4_Seconds,Value
1904-01-01 00:24:32.926304015,E4_Gsr,2024-06-28 11:28:33.684000015,0.01537595
1904-01-01 00:24:33.176304015,E4_Gsr,2024-06-28 11:28:33.934000015,0.01537595
1904-01-01 00:24:33.426304015,E4_Gsr,2024-06-28 11:28:34.184000015,0.01409462
1904-01-01 00:24:33.676304015,E4_Gsr,2024-06-28 11:28:34.434000015,0.01409462
1904-01-01 00:24:33.926304015,E4_Gsr,2024-06-28 11:28:34.684000015,0.01537595
1904-01-01 00:24:34.176304015,E4_Gsr,2024-06-28 11:28:34.934000015,0.01665728
1904-01-01 00:24:34.426304015,E4_Gsr,2024-06-28 11:28:35.184000015,0.01665728
1904-01-01 00:24:34.676304015,E4_Gsr,2024-06-28 11:28:35.434000015,0.01281328
1904-01-01 00:24:34.926304015,E4_Gsr,2024-06-28 11:28:35.684000015,0.01409462
1904-01-01 00:24:35.176304015,E4_Gsr,2024-06-28 11:28:35.934000015,0.01665728
1904-01-01 00:24:35.426304015,E4_Gsr,2024-06-28 11:28:36.184000015,0.01281328
1904-01-01 00:24:35.676304015,E4_Gsr,2024-06-28 11:28:36.434000015,0.01025062
1904-01-01 00:24:35.926304015,E4_Gsr,2024-06-28 11:28:36.684000015,0.01281328
1904-01-01 00:24:36.176304015,E4_Gsr,2024-06-28 11:28:36.934000015,0.01537595
1904-01-01 00:24:36.426304015,E4_Gsr,2024-06-28 11:28:37.184000015,0.01537595
1904-01-01 00:24:36.676304015,E4_Gsr,2024-06-28 11:28:37.434000015,0.01665728
1904-01-01 00:24:36.926304015,E4_Gsr,2024-06-28 11:28:37.684000015,0.01281328
1904-01-01 00:24:37.176304015,E4_Gsr,2024-06-28 11:28:37.934000015,0.01281328
1904-01-01 00:24:37.426304015,E4_Gsr,2024-06-28 11:28:38.184000015,0.01409462
1904-01-01 00:24:37.676304015,E4_Gsr,2024-06-28 11:28:38.434000015,0.01281328
1904-01-01 00:24:37.926304015,E4_Gsr,2024-06-28 11:28:38.684000015,0.01537595
1904-01-01 00:24:38.176304015,E4_Gsr,2024-06-28 11:28:38.934000015,0.01281328
1904-01-01 00:24:38.426304015,E4_Gsr,2024-06-28 11:28:39.184000015,0.01281328
1904-01-01 00:24:38.676304015,E4_Gsr,2024-06-28 11:28:39.434000015,0.01537595
1904-01-01 00:24:38.926304015,E4_Gsr,2024-06-28 11:28:39.684000015,0.01537595
1904-01-01 00:24:39.176304015,E4_Gsr,2024-06-28 11:28:39.934000015,0.01153195
1904-01-01 00:24:39.426304015,E4_Gsr,2024-06-28 11:28:40.184000015,0.01153195
1904-01-01 00:24:39.676304015,E4_Gsr,2024-06-28 11:28:40.434000015,0.01281328
1904-01-01 00:24:39.926304015,E4_Gsr,2024-06-28 11:28:40.684000015,0.01281328
1904-01-01 00:24:40.176304015,E4_Gsr,2024-06-28 11:28:40.934000015,0.01537595
1904-01-01 00:24:40.426304015,E4_Gsr,2024-06-28 11:28:41.184000015,0.01153195
1904-01-01 00:24:40.676304015,E4_Gsr,2024-06-28 11:28:41.434000015,0.01281328
1904-01-01 00:24:40.926304015,E4_Gsr,2024-06-28 11:28:41.684000015,0.01409462
1904-01-01 00:24:41.176304015,E4_Gsr,2024-06-28 11:28:41.934000015,0.01537595
1904-01-01 00:24:41.426304015,E4_Gsr,2024-06-28 11:28:42.184000015,0.01409462
1904-01-01 00:24:41.676304015,E4_Gsr,2024-06-28 11:28:42.434000015,0.01281328
1904-01-01 00:24:41.926304015,E4_Gsr,2024-06-28 11:28:42.684000015,0.01281328
1904-01-01 00:24:42.176304015,E4_Gsr,2024-06-28 11:28:42.934000015,0.01409462
1904-01-01 00:24:42.426304015,E4_Gsr,2024-06-28 11:28:43.184000015,0.01537595
1904-01-01 00:24:42.676304015,E4_Gsr,2024-06-28 11:28:43.434000015,0.01153195
