,Seconds,LslTimestamp,MarkerIdx,EegSample,EegTimestamp
0,1904-01-01 00:24:34.132992,1471.8802876,1,8726,17.452
1,1904-01-01 00:24:48.642976,1486.3940074,35001,15984,31.968
2,1904-01-01 00:24:49.372000,1487.123483,2,16348,32.696
3,1904-01-01 00:24:57.709984,1495.4607113,3,20516,41.032
4,1904-01-01 00:25:07.342976,1505.0940491,4,25333,50.666
5,1904-01-01 00:25:15.514976,1513.2660209,5,29419,58.838
6,1904-01-01 00:25:25.957984,1523.7088908,6,34640,69.28
7,1904-01-01 00:25:39.704000,1537.4549171,7,41513,83.026
8,1904-01-01 00:25:48.554976,1546.3067711,35002,45939,91.878
9,1904-01-01 00:25:54.230976,1551.9821029,8,48776,97.552
10,1904-01-01 00:25:56.394976,1554.1465599,35003,49858,99.716
11,1904-01-01 00:26:05.732992,1563.4843217,9,54527,109.054
12,1904-01-01 00:26:19.497984,1577.2497298,10,61409,122.818
13,1904-01-01 00:26:35.334976,1593.086145,11,69327,138.654
14,1904-01-01 00:26:49.653984,1607.4053211,12,76487,152.974
15,1904-01-01 00:26:54.054976,1611.8058409,35004,78687,157.374
16,1904-01-01 00:26:59.558976,1617.3102803,13,81439,162.878
17,1904-01-01 00:27:02.512000,1620.2631209,35005,82915,165.83
18,1904-01-01 00:27:11.574976,1629.3265186,14,87447,174.894
19,1904-01-01 00:27:24.512000,1642.2630457,15,93915,187.83
20,1904-01-01 00:27:38.202976,1655.9550202,16,100761,201.522
21,1904-01-01 00:27:52.637984,1670.3897666,17,107978,215.956
22,1904-01-01 00:28:01.001984,1678.7535041,18,112159,224.318
23,1904-01-01 00:28:09.114976,1686.8661659,19,116216,232.432
24,1904-01-01 00:28:24.054976,1701.8061919,20,123685,247.37
25,1904-01-01 00:28:34.034976,1711.7866381,21,128675,257.35
26,1904-01-01 00:28:38.876000,1716.627747,35101,131095,262.19
27,1904-01-01 00:28:42.200000,1719.9515834,22,132757,265.514
28,1904-01-01 00:28:52.588992,1730.3432726,23,137953,275.906
29,1904-01-01 00:29:01.322976,1739.0766906,24,142319,284.638
30,1904-01-01 00:29:15.370976,1753.1225735,25,149342,298.684
31,1904-01-01 00:29:30.144000,1767.8952168,26,156728,313.456
32,1904-01-01 00:29:37.958976,1775.7104613,35201,160636,321.272
33,1904-01-01 00:29:44.560000,1782.3113265,27,163936,327.872
34,1904-01-01 00:29:57.829984,1795.5816591,28,170571,341.142
35,1904-01-01 00:30:09.122976,1806.8744443,29,176217,352.434
36,1904-01-01 00:30:21.600992,1819.3524733,30,182456,364.912
37,1904-01-01 00:30:24.177984,1821.9293528,35301,183744,367.488
38,1904-01-01 00:30:32.498976,1830.2505356,31,187905,375.81
39,1904-01-01 00:30:45.169984,1842.9222043,32,194240,388.48
40,1904-01-01 00:30:56.672992,1854.4264382,33,199992,399.984
41,1904-01-01 00:31:06.438976,1864.1915244,34,204874,409.748
42,1904-01-01 00:31:19.074976,1876.8270969,35,211192,422.384
43,1904-01-01 00:31:34.400992,1892.1567487,36,218856,437.712
44,1904-01-01 00:31:49.622976,1907.3777841,37,226467,452.934
45,1904-01-01 00:31:58.233984,1915.9864204,38,230771,461.542
46,1904-01-01 00:32:12.910976,1930.6647176,39,238109,476.218
47,1904-01-01 00:32:22.232992,1939.9848511,40,242770,485.54
48,1904-01-01 00:32:37.888000,1955.6396543,41,250596,501.192
49,1904-01-01 00:32:51.604992,1969.3576772,42,257455,514.91
50,1904-01-01 00:33:01.618976,1979.3736051,43,262463,524.926
51,1904-01-01 00:33:13.402976,1991.1556991,44,268354,536.708
52,1904-01-01 00:33:26.150976,2003.903168,45,274727,549.454
53,1904-01-01 00:33:38.105984,2015.8586113,46,280705,561.41
54,1904-01-01 00:33:51.372992,2029.1252424,47,287338,574.676
55,1904-01-01 00:34:01.200000,2038.9523296,48,292251,584.502
56,1904-01-01 00:34:10.513984,2048.2667278,49,296908,593.816
57,1904-01-01 00:34:19.697984,2057.4505602,50,301500,603.0
58,1904-01-01 00:34:31.012992,2068.7655432,51,307157,614.314
59,1904-01-01 00:34:41.904000,2079.6566886,52,312603,625.206
60,1904-01-01 00:34:54.546976,2092.2999097,53,318924,637.848
61,1904-01-01 00:35:07.606976,2105.3592046,54,325454,650.908
62,1904-01-01 00:35:17.308000,2115.0607024,55,330304,660.608
63,1904-01-01 00:35:25.436000,2123.1888424,56,334368,668.736
64,1904-01-01 00:35:39.144992,2136.8978109,57,341222,682.444
65,1904-01-01 00:35:50.260992,2148.014121,58,346780,693.56
66,1904-01-01 00:35:58.901984,2156.6553365,59,351101,702.202
67,1904-01-01 00:36:12.056992,2169.8095009,60,357677,715.354
68,1904-01-01 00:36:23.834976,2181.5879273,61,363567,727.134
69,1904-01-01 00:36:38.484000,2196.2370896,62,370891,741.782
70,1904-01-01 00:36:47.078976,2204.8318227,63,375188,750.376
71,1904-01-01 00:36:56.572992,2214.3260657,64,379935,759.87
72,1904-01-01 00:37:05.104992,2222.858181,65,384201,768.402
73,1904-01-01 00:37:19.665984,2237.4191171,66,391481,782.962
74,1904-01-01 00:37:31.142976,2248.8986755,67,397220,794.44
75,1904-01-01 00:37:45.916000,2263.6695084,68,404605,809.21
76,1904-01-01 00:37:59.932000,2277.6848895,69,411613,823.226
77,1904-01-01 00:38:08.969984,2286.7231255,70,416132,832.264
78,1904-01-01 00:38:15.228992,2292.9820549,35102,419261,838.522
79,1904-01-01 00:38:19.282976,2297.0361309,71,421288,842.576
80,1904-01-01 00:38:35.020992,2312.7740554,72,429157,858.314
81,1904-01-01 00:38:48.961984,2326.7157152,73,436127,872.254
82,1904-01-01 00:39:03.790976,2341.5439749,74,443541,887.082
83,1904-01-01 00:39:14.889984,2352.6431849,75,449091,898.182
84,1904-01-01 00:39:18.642976,2356.3960433,35202,450967,901.934
85,1904-01-01 00:39:23.900992,2361.6541303,76,453596,907.192
86,1904-01-01 00:39:38.216000,2375.9687759,77,460753,921.506
87,1904-01-01 00:39:50.180992,2387.934526,78,466736,933.472
88,1904-01-01 00:39:56.574976,2394.3288274,35302,469933,939.866
89,1904-01-01 00:39:58.930976,2396.6848376,79,471111,942.222
90,1904-01-01 00:40:11.653984,2409.4070957,80,477472,954.944
91,1904-01-01 00:40:25.962976,2423.7170872,81,484626,969.252
92,1904-01-01 00:40:36.244992,2433.9981503,82,489767,979.534
93,1904-01-01 00:40:44.664992,2442.4191836,83,493977,987.954
94,1904-01-01 00:40:54.788000,2452.5412286,84,499038,998.076
95,1904-01-01 00:41:09.840992,2467.5946378,85,506564,1013.128
96,1904-01-01 00:41:19.636992,2477.3906533,86,511462,1022.924
97,1904-01-01 00:41:30.496992,2488.2509866,87,516892,1033.784
98,1904-01-01 00:41:40.994976,2498.748519,88,522140,1044.28
99,1904-01-01 00:41:51.408992,2509.1631465,89,527348,1054.696
100,1904-01-01 00:42:03.526976,2521.2812518,90,533406,1066.812
101,1904-01-01 00:42:18.026976,2535.780965,91,540656,1081.312
102,1904-01-01 00:42:26.612000,2544.3662561,92,544948,1089.896
103,1904-01-01 00:42:36.008992,2553.763405,93,549647,1099.294
104,1904-01-01 00:42:50.580992,2568.33464,94,556932,1113.864
105,1904-01-01 00:43:02.656000,2580.409645,95,562969,1125.938
106,1904-01-01 00:43:14.885984,2592.6403718,96,569084,1138.168
107,1904-01-01 00:43:26.622976,2604.376748,97,574952,1149.904
108,1904-01-01 00:43:40.948000,2618.7020643,98,582115,1164.23
109,1904-01-01 00:43:52.977984,2630.7318009,99,588130,1176.26
110,1904-01-01 00:44:07.648992,2645.403411,100,595465,1190.93
111,1904-01-01 00:44:23.426976,2661.1815464,101,603354,1206.708
112,1904-01-01 00:44:34.400992,2672.1551052,102,608840,1217.68
113,1904-01-01 00:44:45.494976,2683.2492157,103,614387,1228.774
114,1904-01-01 00:44:54.952000,2692.7068321,104,619116,1238.232
115,1904-01-01 00:45:06.366976,2704.1218319,105,624823,1249.646
116,1904-01-01 00:45:19.450976,2717.2058973,106,631365,1262.73
117,1904-01-01 00:45:29.716992,2727.4736786,35103,636498,1272.996
118,1904-01-01 00:45:31.180992,2728.9354997,107,637229,1274.458
119,1904-01-01 00:45:40.402976,2738.1569821,108,641840,1283.68
120,1904-01-01 00:45:54.760000,2752.5144848,109,649018,1298.036
121,1904-01-01 00:46:09.232992,2766.9875584,110,656255,1312.51
122,1904-01-01 00:46:24.068992,2781.8235917,111,663672,1327.344
123,1904-01-01 00:46:37.932000,2795.6866599,112,670604,1341.208
124,1904-01-01 00:46:41.920992,2799.6784149,35203,672599,1345.198
125,1904-01-01 00:46:52.980992,2810.7352359,113,678128,1356.256
126,1904-01-01 00:46:59.810976,2817.5659663,35303,681543,1363.086
127,1904-01-01 00:47:05.586976,2823.3421235,114,684431,1368.862
128,1904-01-01 00:47:20.293984,2838.0484131,115,691784,1383.568
129,1904-01-01 00:47:34.604000,2852.3608771,116,698940,1397.88
130,1904-01-01 00:47:39.920000,2857.6744161,35006,701596,1403.192
131,1904-01-01 00:47:47.881984,2865.6503809,117,-1,
