,Seconds,LslTimestamp,MarkerIdx,EegSample,EegTimestamp
0,1904-01-01 00:10:06.382976000,587.9153993,1,10346,20.692
1,1904-01-01 00:10:18.634976000,600.1702776,2,16474,32.948
2,1904-01-01 00:10:23.634976000,605.1700304,35001,18973,37.946
3,1904-01-01 00:10:30.509984000,612.0453154,3,22411,44.822
4,1904-01-01 00:10:41.832000000,623.3667898,4,28072,56.144
5,1904-01-01 00:10:49.946976000,631.4823841,5,32129,64.258
6,1904-01-01 00:11:01.805984000,643.3408537,6,38058,76.116
7,1904-01-01 00:11:10.682976000,652.2180415,7,42496,84.992
8,1904-01-01 00:11:26.376992000,667.9119558,8,50343,100.686
9,1904-01-01 00:11:37.789984000,679.3252539,9,56049,112.098
10,1904-01-01 00:11:47.160992000,688.6958963,35002,60735,121.47
11,1904-01-01 00:11:50.524000000,692.0589445,10,62416,124.832
12,1904-01-01 00:11:58.250975999,699.7861031,35003,66279,132.558
13,1904-01-01 00:12:02.641984000,704.1773491,11,68475,136.95
14,1904-01-01 00:12:15.398976000,716.9343437,12,74853,149.706
15,1904-01-01 00:12:30.222976000,731.7573079999999,13,82264,164.528
16,1904-01-01 00:12:38.424992000,739.9593946999998,14,86365,172.73
17,1904-01-01 00:12:49.158976000,750.6935197,15,91732,183.464
18,1904-01-01 00:13:02.712992000,764.2481064999998,16,98509,197.018
19,1904-01-01 00:13:07.473984000,769.0083587,35004,100889,201.778
20,1904-01-01 00:13:17.514976000,779.0492491,17,105909,211.818
21,1904-01-01 00:13:30.622976000,792.1580024,18,112463,224.926
22,1904-01-01 00:13:36.705984000,798.2440079,35005,115506,231.012
23,1904-01-01 00:13:41.790976000,803.3251097,19,118047,236.094
24,1904-01-01 00:13:56.998976000,818.5336097,20,125651,251.302
25,1904-01-01 00:14:10.540992000,832.0751950999999,21,132421,264.842
26,1904-01-01 00:14:19.596992000,841.1319019,22,136949,273.898
27,1904-01-01 00:14:34.313984000,855.8484314,23,144307,288.614
28,1904-01-01 00:14:46.809984000,868.3442606999998,24,150555,301.11
29,1904-01-01 00:14:56.201984000,877.7367068999998,25,155251,310.502
30,1904-01-01 00:15:02.270976000,883.8050548,35101,158285,316.57
31,1904-01-01 00:15:10.213984000,891.7482569999999,26,162256,324.512
32,1904-01-01 00:15:19.102976000,900.6371104999998,27,166701,333.402
33,1904-01-01 00:15:31.609984000,913.1444035,28,172954,345.908
34,1904-01-01 00:15:41.952992000,923.4869763,29,178125,356.25
35,1904-01-01 00:15:50.760000000,932.2941208,30,182529,365.058
36,1904-01-01 00:15:58.790976000,940.3252075,31,186544,373.088
37,1904-01-01 00:16:12.458976000,953.9933149,35201,193378,386.756
38,1904-01-01 00:16:13.137984000,954.671795,32,193717,387.434
39,1904-01-01 00:16:25.108992000,966.6431741,33,199702,399.404
40,1904-01-01 00:16:38.385984000,979.9198787,34,206341,412.682
41,1904-01-01 00:16:43.904992000,985.4387957,35301,209100,418.2
42,1904-01-01 00:16:46.532000000,988.0653444,35,210413,420.826
43,1904-01-01 00:17:01.212992000,1002.7466633,36,217754,435.508
44,1904-01-01 00:17:13.736000000,1015.2692752,37,224014,448.028
45,1904-01-01 00:17:29.730976000,1031.2642829,38,232012,464.024
46,1904-01-01 00:17:42.541984000,1044.0787038,39,238419,476.838
47,1904-01-01 00:17:56.373984000,1057.9071697,40,245332,490.664
48,1904-01-01 00:18:07.166976000,1068.7004532,41,250729,501.458
49,1904-01-01 00:18:18.717984000,1080.251555,42,256505,513.01
50,1904-01-01 00:18:34.153984000,1095.6873094,43,264222,528.444
