Seconds,Stream,E4_Seconds,Value
1904-01-01 00:10:02.719129893,E4_Temperature,2024-06-27 15:20:57.247989893,33.99
1904-01-01 00:10:02.969149920,E4_Temperature,2024-06-27 15:20:57.498009920,33.99
1904-01-01 00:10:03.219159934,E4_Temperature,2024-06-27 15:20:57.748019934,33.99
1904-01-01 00:10:03.469169947,E4_Temperature,2024-06-27 15:20:57.998029947,33.99
1904-01-01 00:10:03.719179961,E4_Temperature,2024-06-27 15:20:58.248039961,33.99
1904-01-01 00:10:03.969189974,E4_Temperature,2024-06-27 15:20:58.498049974,33.99
1904-01-01 00:10:04.219199988,E4_Temperature,2024-06-27 15:20:58.748059988,33.99
1904-01-01 00:10:04.469220015,E4_Temperature,2024-06-27 15:20:58.998080015,33.99
1904-01-01 00:10:04.719230029,E4_Temperature,2024-06-27 15:20:59.248090029,34.01
1904-01-01 00:10:04.969240042,E4_Temperature,2024-06-27 15:20:59.498100042,34.01
1904-01-01 00:10:05.219250056,E4_Temperature,2024-06-27 15:20:59.748110056,34.01
1904-01-01 00:10:05.469260070,E4_Temperature,2024-06-27 15:20:59.998120070,34.01
1904-01-01 00:10:05.719270083,E4_Temperature,2024-06-27 15:21:00.248130083,34.01
1904-01-01 00:10:05.969290110,E4_Temperature,2024-06-27 15:21:00.498150110,34.01
1904-01-01 00:10:06.219299885,E4_Temperature,2024-06-27 15:21:00.748159885,34.01
1904-01-01 00:10:06.469309899,E4_Temperature,2024-06-27 15:21:00.998169899,34.01
1904-01-01 00:10:06.719319913,E4_Temperature,2024-06-27 15:21:01.248179913,34.01
1904-01-01 00:10:06.969329926,E4_Temperature,2024-06-27 15:21:01.498189926,34.01
1904-01-01 00:10:07.219339940,E4_Temperature,2024-06-27 15:21:01.748199940,34.01
1904-01-01 00:10:07.469349953,E4_Temperature,2024-06-27 15:21:01.998209953,34.01
1904-01-01 00:10:07.719369980,E4_Temperature,2024-06-27 15:21:02.248229980,34.01
1904-01-01 00:10:07.969379994,E4_Temperature,2024-06-27 15:21:02.498239994,34.01
1904-01-01 00:10:08.219390008,E4_Temperature,2024-06-27 15:21:02.748250008,34.01
1904-01-01 00:10:08.469400021,E4_Temperature,2024-06-27 15:21:02.998260021,34.01
1904-01-01 00:10:08.719410035,E4_Temperature,2024-06-27 15:21:03.248270035,34.01
1904-01-01 00:10:08.969420048,E4_Temperature,2024-06-27 15:21:03.498280048,34.01
1904-01-01 00:10:09.219440076,E4_Temperature,2024-06-27 15:21:03.748300076,34.01
1904-01-01 00:10:09.469450089,E4_Temperature,2024-06-27 15:21:03.998310089,34.01
1904-01-01 00:10:09.719460103,E4_Temperature,2024-06-27 15:21:04.248320103,34.03
1904-01-01 00:10:09.969470116,E4_Temperature,2024-06-27 15:21:04.498330116,34.03
1904-01-01 00:10:10.219479891,E4_Temperature,2024-06-27 15:21:04.748339891,34.03
1904-01-01 00:10:10.469489905,E4_Temperature,2024-06-27 15:21:04.998349905,34.03
1904-01-01 00:10:10.719499919,E4_Temperature,2024-06-27 15:21:05.248359919,34.01
1904-01-01 00:10:10.969519946,E4_Temperature,2024-06-27 15:21:05.498379946,34.01
1904-01-01 00:10:11.219529959,E4_Temperature,2024-06-27 15:21:05.748389959,34.01
1904-01-01 00:10:11.469539973,E4_Temperature,2024-06-27 15:21:05.998399973,34.01
1904-01-01 00:10:11.719549986,E4_Temperature,2024-06-27 15:21:06.248409986,34.01
1904-01-01 00:10:11.969560000,E4_Temperature,2024-06-27 15:21:06.498420000,34.01
1904-01-01 00:10:12.219570014,E4_Temperature,2024-06-27 15:21:06.748430014,34.01
1904-01-01 00:10:12.469590041,E4_Temperature,2024-06-27 15:21:06.998450041,34.01
1904-01-01 00:10:12.719600054,E4_Temperature,2024-06-27 15:21:07.248460054,34.01
1904-01-01 00:10:12.969610068,E4_Temperature,2024-06-27 15:21:07.498470068,34.01
1904-01-01 00:10:13.219620082,E4_Temperature,2024-06-27 15:21:07.748480082,34.01
