Seconds,Bpm
1904-01-01 00:36:50.708992,73.17073170731707
1904-01-01 00:36:53.168992,73.17073170731707
1904-01-01 00:36:53.988992,73.17073170731707
1904-01-01 00:36:54.768992,76.92307692307692
1904-01-01 00:36:55.548992,76.92307692307692
1904-01-01 00:36:56.268992,83.33333333333333
1904-01-01 00:36:56.988992,83.33333333333333
1904-01-01 00:36:57.648992,90.9090909090909
1904-01-01 00:36:58.328992,88.23529411764706
1904-01-01 00:36:58.988992,90.9090909090909
1904-01-01 00:36:59.648992,90.9090909090909
1904-01-01 00:37:00.348992,85.71428571428571
1904-01-01 00:37:01.088992,81.08108108108108
1904-01-01 00:37:01.848992,78.94736842105263
1904-01-01 00:37:02.608992,78.94736842105263
1904-01-01 00:37:03.368992,78.94736842105263
1904-01-01 00:37:04.128992,78.94736842105263
1904-01-01 00:37:04.868992,81.08108108108108
1904-01-01 00:37:05.608992,81.08108108108108
1904-01-01 00:37:06.328992,83.33333333333333
1904-01-01 00:37:07.028992,85.71428571428571
1904-01-01 00:37:07.708992,88.23529411764706
1904-01-01 00:37:08.388992,88.23529411764706
1904-01-01 00:37:09.068992,88.23529411764706
1904-01-01 00:37:09.748992,88.23529411764706
1904-01-01 00:37:10.468992,83.33333333333333
1904-01-01 00:37:11.228992,78.94736842105263
1904-01-01 00:37:11.968992,81.08108108108108
1904-01-01 00:37:12.748992,76.92307692307692
1904-01-01 00:37:13.508992,78.94736842105263
1904-01-01 00:37:14.268992,78.94736842105263
1904-01-01 00:37:15.008992,81.08108108108108
1904-01-01 00:37:15.708992,85.71428571428571
1904-01-01 00:37:16.428992,83.33333333333333
1904-01-01 00:37:17.128992,85.71428571428571
1904-01-01 00:37:17.868992,81.08108108108108
1904-01-01 00:37:18.588992,83.33333333333333
1904-01-01 00:37:19.348992,78.94736842105263
1904-01-01 00:37:20.128992,76.92307692307692
1904-01-01 00:37:20.868992,81.08108108108108
1904-01-01 00:37:21.588992,83.33333333333333
1904-01-01 00:37:22.308992,83.33333333333333
1904-01-01 00:37:23.008992,85.71428571428571
1904-01-01 00:37:23.728992,83.33333333333333
1904-01-01 00:37:24.428992,85.71428571428571
1904-01-01 00:37:25.148992,83.33333333333333
1904-01-01 00:37:25.888992,81.08108108108108
1904-01-01 00:37:26.628992,81.08108108108108
1904-01-01 00:37:27.388992,78.94736842105263
1904-01-01 00:37:28.128992,81.08108108108108
1904-01-01 00:37:28.848992,83.33333333333333
1904-01-01 00:37:29.568992,83.33333333333333
1904-01-01 00:37:30.268992,85.71428571428571
1904-01-01 00:37:30.968992,85.71428571428571
1904-01-01 00:37:31.668992,85.71428571428571
1904-01-01 00:37:32.388992,83.33333333333333
1904-01-01 00:37:33.128992,81.08108108108108
1904-01-01 00:37:33.868992,81.08108108108108
1904-01-01 00:37:34.608992,81.08108108108108
1904-01-01 00:37:35.388992,76.92307692307692
1904-01-01 00:37:36.168992,76.92307692307692
1904-01-01 00:37:36.948992,76.92307692307692
1904-01-01 00:37:37.728992,76.92307692307692
