Seconds,Stream,E4_Seconds,AccX,AccY,AccZ
1904-01-01 00:36:58.322321974,E4_Acc,2024-06-28 15:21:48.007529974,-13.0,-62.0,11.0
1904-01-01 00:36:58.353571974,E4_Acc,2024-06-28 15:21:48.038779974,-13.0,-62.0,10.0
1904-01-01 00:36:58.384821974,E4_Acc,2024-06-28 15:21:48.070029974,-13.0,-63.0,11.0
1904-01-01 00:36:58.416071974,E4_Acc,2024-06-28 15:21:48.101279974,-13.0,-63.0,11.0
1904-01-01 00:36:58.447321974,E4_Acc,2024-06-28 15:21:48.132529974,-13.0,-63.0,11.0
1904-01-01 00:36:58.478581988,E4_Acc,2024-06-28 15:21:48.163789988,-12.0,-63.0,12.0
1904-01-01 00:36:58.509831988,E4_Acc,2024-06-28 15:21:48.195039988,-11.0,-63.0,11.0
1904-01-01 00:36:58.541081988,E4_Acc,2024-06-28 15:21:48.226289988,-12.0,-64.0,11.0
1904-01-01 00:36:58.572331988,E4_Acc,2024-06-28 15:21:48.257539988,-12.0,-63.0,11.0
1904-01-01 00:36:58.603581988,E4_Acc,2024-06-28 15:21:48.288789988,-13.0,-63.0,10.0
1904-01-01 00:36:58.634831988,E4_Acc,2024-06-28 15:21:48.320039988,-12.0,-63.0,10.0
1904-01-01 00:36:58.666081988,E4_Acc,2024-06-28 15:21:48.351289988,-13.0,-63.0,9.0
1904-01-01 00:36:58.697342001,E4_Acc,2024-06-28 15:21:48.382550001,-13.0,-62.0,10.0
1904-01-01 00:36:58.728592001,E4_Acc,2024-06-28 15:21:48.413800001,-13.0,-62.0,10.0
1904-01-01 00:36:58.759842001,E4_Acc,2024-06-28 15:21:48.445050001,-13.0,-62.0,10.0
1904-01-01 00:36:58.791092001,E4_Acc,2024-06-28 15:21:48.476300001,-14.0,-62.0,10.0
1904-01-01 00:36:58.822342001,E4_Acc,2024-06-28 15:21:48.507550001,-15.0,-62.0,11.0
1904-01-01 00:36:58.853592001,E4_Acc,2024-06-28 15:21:48.538800001,-15.0,-62.0,11.0
1904-01-01 00:36:58.884842001,E4_Acc,2024-06-28 15:21:48.570050001,-14.0,-63.0,12.0
1904-01-01 00:36:58.916102015,E4_Acc,2024-06-28 15:21:48.601310015,-14.0,-63.0,12.0
1904-01-01 00:36:58.947352015,E4_Acc,2024-06-28 15:21:48.632560015,-15.0,-63.0,11.0
1904-01-01 00:36:58.978602015,E4_Acc,2024-06-28 15:21:48.663810015,-14.0,-64.0,11.0
1904-01-01 00:36:59.009852015,E4_Acc,2024-06-28 15:21:48.695060015,-13.0,-64.0,10.0
1904-01-01 00:36:59.041102015,E4_Acc,2024-06-28 15:21:48.726310015,-13.0,-63.0,10.0
1904-01-01 00:36:59.072352015,E4_Acc,2024-06-28 15:21:48.757560015,-14.0,-63.0,9.0
1904-01-01 00:36:59.103602015,E4_Acc,2024-06-28 15:21:48.788810015,-13.0,-62.0,10.0
1904-01-01 00:36:59.134862028,E4_Acc,2024-06-28 15:21:48.820070028,-12.0,-62.0,10.0
1904-01-01 00:36:59.166112028,E4_Acc,2024-06-28 15:21:48.851320028,-13.0,-62.0,10.0
