Seconds,Bpm
1904-01-01 00:20:23.542976,96.7741935483871
1904-01-01 00:20:24.162976,96.7741935483871
1904-01-01 00:20:24.762976,100.0
1904-01-01 00:20:25.382976,96.7741935483871
1904-01-01 00:20:25.982976,100.0
1904-01-01 00:20:26.602976,96.7741935483871
1904-01-01 00:20:27.202976,100.0
1904-01-01 00:20:27.822976,96.7741935483871
1904-01-01 00:20:28.442976,96.7741935483871
1904-01-01 00:20:29.042976,100.0
1904-01-01 00:20:29.662976,96.7741935483871
1904-01-01 00:20:31.542976,96.7741935483871
1904-01-01 00:20:35.462976,96.7741935483871
1904-01-01 00:20:36.082976,96.7741935483871
1904-01-01 00:20:36.702976,96.7741935483871
1904-01-01 00:20:37.282976,103.44827586206897
1904-01-01 00:20:37.882976,100.0
1904-01-01 00:20:38.482976,100.0
1904-01-01 00:20:39.082976,100.0
1904-01-01 00:20:40.962976,96.7741935483871
1904-01-01 00:20:41.562976,100.0
1904-01-01 00:20:42.182976,96.7741935483871
1904-01-01 00:20:42.802976,96.7741935483871
1904-01-01 00:20:43.422976,96.7741935483871
1904-01-01 00:20:45.282976,96.7741935483871
1904-01-01 00:20:45.902976,96.7741935483871
1904-01-01 00:20:46.502976,100.0
1904-01-01 00:20:47.122976,96.7741935483871
1904-01-01 00:20:50.302976,96.7741935483871
1904-01-01 00:21:17.982976,100.0
1904-01-01 00:21:18.562976,103.44827586206897
1904-01-01 00:21:19.142976,103.44827586206897
1904-01-01 00:21:19.722976,103.44827586206897
1904-01-01 00:21:20.302976,103.44827586206897
1904-01-01 00:21:26.642976,100.0
1904-01-01 00:21:27.242976,100.0
1904-01-01 00:21:27.842976,100.0
1904-01-01 00:21:29.722976,96.7741935483871
1904-01-01 00:21:30.342976,96.7741935483871
1904-01-01 00:21:30.962976,96.7741935483871
1904-01-01 00:21:31.582976,96.7741935483871
1904-01-01 00:21:32.202976,96.7741935483871
1904-01-01 00:21:32.802976,100.0
1904-01-01 00:21:33.382976,103.44827586206897
1904-01-01 00:21:33.982976,100.0
1904-01-01 00:21:53.002976,100.0
1904-01-01 00:21:53.622976,96.7741935483871
1904-01-01 00:21:54.222976,100.0
1904-01-01 00:22:42.282976,96.7741935483871
1904-01-01 00:22:42.882976,100.0
1904-01-01 00:22:43.502976,96.7741935483871
1904-01-01 00:22:44.122976,96.7741935483871
1904-01-01 00:22:50.582976,96.7741935483871
1904-01-01 00:22:51.182976,100.0
1904-01-01 00:22:51.802976,96.7741935483871
1904-01-01 00:22:52.402976,100.0
1904-01-01 00:22:53.002976,100.0
1904-01-01 00:22:53.602976,100.0
1904-01-01 00:22:54.202976,100.0
1904-01-01 00:22:54.802976,100.0
1904-01-01 00:22:59.862976,96.7741935483871
1904-01-01 00:23:00.462976,100.0
1904-01-01 00:23:01.062976,100.0
1904-01-01 00:23:01.682976,96.7741935483871
1904-01-01 00:23:02.302976,96.7741935483871
