Seconds,Stream,E4_Seconds,Value
1904-01-01 00:20:23.594625018,E4_Temperature,2024-06-26 08:12:19.542850018,30.87
1904-01-01 00:20:23.844635031,E4_Temperature,2024-06-26 08:12:19.792860031,30.87
1904-01-01 00:20:24.094645045,E4_Temperature,2024-06-26 08:12:20.042870045,30.87
1904-01-01 00:20:24.344655058,E4_Temperature,2024-06-26 08:12:20.292880058,30.87
1904-01-01 00:20:24.594665072,E4_Temperature,2024-06-26 08:12:20.542890072,30.87
1904-01-01 00:20:24.844675085,E4_Temperature,2024-06-26 08:12:20.792900085,30.87
1904-01-01 00:20:25.094685099,E4_Temperature,2024-06-26 08:12:21.042910099,30.87
1904-01-01 00:20:25.344704888,E4_Temperature,2024-06-26 08:12:21.292929888,30.87
1904-01-01 00:20:25.594714901,E4_Temperature,2024-06-26 08:12:21.542939901,30.89
1904-01-01 00:20:25.844724915,E4_Temperature,2024-06-26 08:12:21.792949915,30.89
1904-01-01 00:20:26.094734929,E4_Temperature,2024-06-26 08:12:22.042959929,30.89
1904-01-01 00:20:26.344744942,E4_Temperature,2024-06-26 08:12:22.292969942,30.89
1904-01-01 00:20:26.594754956,E4_Temperature,2024-06-26 08:12:22.542979956,30.87
1904-01-01 00:20:26.844774983,E4_Temperature,2024-06-26 08:12:22.792999983,30.87
1904-01-01 00:20:27.094784996,E4_Temperature,2024-06-26 08:12:23.043009996,30.87
1904-01-01 00:20:27.344795010,E4_Temperature,2024-06-26 08:12:23.293020010,30.87
1904-01-01 00:20:27.594805024,E4_Temperature,2024-06-26 08:12:23.543030024,30.87
1904-01-01 00:20:27.844815037,E4_Temperature,2024-06-26 08:12:23.793040037,30.87
1904-01-01 00:20:28.094825051,E4_Temperature,2024-06-26 08:12:24.043050051,30.87
1904-01-01 00:20:28.344845078,E4_Temperature,2024-06-26 08:12:24.293070078,30.87
1904-01-01 00:20:28.594855091,E4_Temperature,2024-06-26 08:12:24.543080091,30.87
1904-01-01 00:20:28.844865105,E4_Temperature,2024-06-26 08:12:24.793090105,30.87
1904-01-01 00:20:29.094875119,E4_Temperature,2024-06-26 08:12:25.043100119,30.87
1904-01-01 00:20:29.344884894,E4_Temperature,2024-06-26 08:12:25.293109894,30.87
1904-01-01 00:20:29.594894907,E4_Temperature,2024-06-26 08:12:25.543119907,30.87
1904-01-01 00:20:29.844904921,E4_Temperature,2024-06-26 08:12:25.793129921,30.87
1904-01-01 00:20:30.094924948,E4_Temperature,2024-06-26 08:12:26.043149948,30.87
1904-01-01 00:20:30.344934962,E4_Temperature,2024-06-26 08:12:26.293159962,30.87
1904-01-01 00:20:30.594944975,E4_Temperature,2024-06-26 08:12:26.543169975,30.87
1904-01-01 00:20:30.844954989,E4_Temperature,2024-06-26 08:12:26.793179989,30.87
1904-01-01 00:20:31.094965002,E4_Temperature,2024-06-26 08:12:27.043190002,30.87
