Seconds,Stream,E4_Seconds,Value
1904-01-01 00:20:20.047275088,E4_Hr,2024-06-26 08:12:15.995500088,95.99553
1904-01-01 00:20:20.656674883,E4_Hr,2024-06-26 08:12:16.604899883,98.45699
1904-01-01 00:20:21.281704924,E4_Hr,2024-06-26 08:12:17.229929924,95.99557
1904-01-01 00:20:21.937984965,E4_Hr,2024-06-26 08:12:17.886209965,91.42432
1904-01-01 00:20:22.500504992,E4_Hr,2024-06-26 08:12:18.448729992,106.6617
1904-01-01 00:20:23.172415039,E4_Hr,2024-06-26 08:12:19.120640039,89.29817
1904-01-01 00:20:23.734945080,E4_Hr,2024-06-26 08:12:19.683170080,106.6617
1904-01-01 00:20:24.344345114,E4_Hr,2024-06-26 08:12:20.292570114,98.45699
1904-01-01 00:20:24.969374916,E4_Hr,2024-06-26 08:12:20.917599916,95.99553
1904-01-01 00:20:25.594404957,E4_Hr,2024-06-26 08:12:21.542629957,95.99557
1904-01-01 00:20:35.610495112,E4_Hr,2024-06-26 08:12:31.558720112,101.0479
1904-01-01 00:20:36.204264901,E4_Hr,2024-06-26 08:12:32.152489901,101.048
1904-01-01 00:20:36.876174948,E4_Hr,2024-06-26 08:12:32.824399948,89.29817
1904-01-01 00:20:37.485574982,E4_Hr,2024-06-26 08:12:33.433799982,98.45699
1904-01-01 00:20:38.094985030,E4_Hr,2024-06-26 08:12:34.043210030,98.45699
1904-01-01 00:20:38.720015070,E4_Hr,2024-06-26 08:12:34.668240070,95.99553
1904-01-01 00:20:39.329415104,E4_Hr,2024-06-26 08:12:35.277640104,98.45699
1904-01-01 00:20:39.985694907,E4_Hr,2024-06-26 08:12:35.933919907,91.42432
1904-01-01 00:20:40.610724947,E4_Hr,2024-06-26 08:12:36.558949947,95.99557
1904-01-01 00:20:41.173244975,E4_Hr,2024-06-26 08:12:37.121469975,106.6617
1904-01-01 00:20:41.798275015,E4_Hr,2024-06-26 08:12:37.746500015,95.99553
1904-01-01 00:20:42.407685063,E4_Hr,2024-06-26 08:12:38.355910063,98.45699
1904-01-01 00:20:43.063965104,E4_Hr,2024-06-26 08:12:39.012190104,91.42432
1904-01-01 00:20:43.657734892,E4_Hr,2024-06-26 08:12:39.605959892,101.048
1904-01-01 00:20:44.298394940,E4_Hr,2024-06-26 08:12:40.246619940,93.65421
1904-01-01 00:20:44.907794974,E4_Hr,2024-06-26 08:12:40.856019974,98.45695
1904-01-01 00:20:45.548455021,E4_Hr,2024-06-26 08:12:41.496680021,93.65421
1904-01-01 00:20:46.235985062,E4_Hr,2024-06-26 08:12:42.184210062,87.26867
1904-01-01 00:20:46.829765103,E4_Hr,2024-06-26 08:12:42.777990103,101.048
1904-01-01 00:20:47.454794905,E4_Hr,2024-06-26 08:12:43.403019905,95.99553
1904-01-01 00:20:48.095444939,E4_Hr,2024-06-26 08:12:44.043669939,93.65421
1904-01-01 00:20:48.720474980,E4_Hr,2024-06-26 08:12:44.668699980,95.99557
1904-01-01 00:20:49.345505021,E4_Hr,2024-06-26 08:12:45.293730021,95.99553
1904-01-01 00:20:49.986155054,E4_Hr,2024-06-26 08:12:45.934380054,93.65421
1904-01-01 00:20:50.658065102,E4_Hr,2024-06-26 08:12:46.606290102,89.29817
1904-01-01 00:20:51.376844904,E4_Hr,2024-06-26 08:12:47.325069904,83.47441
1904-01-01 00:20:52.064374945,E4_Hr,2024-06-26 08:12:48.012599945,87.26867
1904-01-01 00:20:52.767534993,E4_Hr,2024-06-26 08:12:48.715759993,85.32937
