,Seconds,LslTimestamp,MarkerIdx,EegSample,EegTimestamp
0,1904-01-01 00:12:32.889984000,11835.7298152,1,10391,20.782
1,1904-01-01 00:12:44.382976000,11847.223924,2,16139,32.278
2,1904-01-01 00:12:59.254975999,11862.0964065,3,23575,47.15
3,1904-01-01 00:13:00.312992000,11863.154364,35001,24104,48.208
4,1904-01-01 00:13:13.316992000,11876.1589127,4,30606,61.212
5,1904-01-01 00:13:23.514976000,11886.3560455,5,35704,71.408
6,1904-01-01 00:13:32.174976000,11895.0163408,6,40034,80.068
7,1904-01-01 00:13:47.832992000,11910.6745462,7,47863,95.726
8,1904-01-01 00:13:57.916992000,11920.7578172,8,52904,105.808
9,1904-01-01 00:14:09.198976000,11932.0408582,35002,58546,117.092
10,1904-01-01 00:14:09.286976000,11932.1281172,9,58589,117.178
11,1904-01-01 00:14:15.452992000,11938.294468,35003,61672,123.344
12,1904-01-01 00:14:23.024992000,11945.8661374,10,65458,130.916
13,1904-01-01 00:14:37.582976000,11960.4241753,11,72737,145.474
14,1904-01-01 00:14:47.928000000,11970.7696176,12,77909,155.818
15,1904-01-01 00:14:58.945984000,11981.787076,13,83418,166.836
16,1904-01-01 00:15:07.381984000,11990.2231111,14,87635,175.27
17,1904-01-01 00:15:15.616992000,11998.458976,15,91753,183.506
18,1904-01-01 00:15:16.674976000,11999.5165618,35004,92282,184.564
19,1904-01-01 00:15:21.118976000,12003.9607415,35005,94504,189.008
20,1904-01-01 00:15:29.952992000,12012.7952138,16,98921,197.842
21,1904-01-01 00:15:37.074976000,12019.9161904,35201,102481,204.962
22,1904-01-01 00:15:38.036992000,12020.8811749,17,102964,205.928
23,1904-01-01 00:15:40.881984000,12023.7234011,35101,104385,208.77
24,1904-01-01 00:15:50.572000000,12033.4136093,18,109230,218.46
25,1904-01-01 00:16:03.664992000,12046.5092221,19,115777,231.554
26,1904-01-01 00:16:16.460000000,12059.3017539,20,122174,244.348
27,1904-01-01 00:16:26.896992000,12069.738758,21,127392,254.784
28,1904-01-01 00:16:41.176000000,12084.0181383,22,134531,269.062
29,1904-01-01 00:16:48.180000000,12091.0219086,35202,138033,276.066
30,1904-01-01 00:16:53.842976000,12096.685002,23,140864,281.728
31,1904-01-01 00:17:03.952992000,12106.794695,35301,145919,291.838
32,1904-01-01 00:17:07.550976000,12110.3929222,24,147718,295.436
33,1904-01-01 00:17:21.192992000,12124.0352158,25,154539,309.078
34,1904-01-01 00:17:35.738976000,12138.5809683,26,161811,323.622
35,1904-01-01 00:17:51.444000000,12154.2853814,27,169664,339.328
36,1904-01-01 00:18:06.388992000,12169.2303069,28,177136,354.272
37,1904-01-01 00:18:17.821984000,12180.6633217,29,182852,365.704
38,1904-01-01 00:18:33.036992000,12195.8784122,30,190459,380.918
39,1904-01-01 00:18:45.745984000,12208.5875878,31,196813,393.626
40,1904-01-01 00:18:55.864000000,12218.7058537,32,201872,403.744
41,1904-01-01 00:19:04.504992000,12227.3465978,33,206193,412.386
42,1904-01-01 00:19:16.880000000,12239.7216777,34,212380,424.76
