Seconds,Stream,E4_Seconds,Value
1904-01-01 00:12:26.178130113,E4_Temperature,2024-06-24 11:33:59.119290113,33.39
1904-01-01 00:12:26.428139889,E4_Temperature,2024-06-24 11:33:59.369299889,33.39
1904-01-01 00:12:26.678149902,E4_Temperature,2024-06-24 11:33:59.619309902,33.39
1904-01-01 00:12:26.928169929,E4_Temperature,2024-06-24 11:33:59.869329929,33.39
1904-01-01 00:12:27.178179943,E4_Temperature,2024-06-24 11:34:00.119339943,33.37
1904-01-01 00:12:27.428189957,E4_Temperature,2024-06-24 11:34:00.369349957,33.37
1904-01-01 00:12:27.678199970,E4_Temperature,2024-06-24 11:34:00.619359970,33.37
1904-01-01 00:12:27.928209984,E4_Temperature,2024-06-24 11:34:00.869369984,33.37
1904-01-01 00:12:28.178219997,E4_Temperature,2024-06-24 11:34:01.119379997,33.35
1904-01-01 00:12:28.428240024,E4_Temperature,2024-06-24 11:34:01.369400024,33.35
1904-01-01 00:12:28.678250038,E4_Temperature,2024-06-24 11:34:01.619410038,33.35
1904-01-01 00:12:28.928260052,E4_Temperature,2024-06-24 11:34:01.869420052,33.35
1904-01-01 00:12:29.178270065,E4_Temperature,2024-06-24 11:34:02.119430065,33.35
1904-01-01 00:12:29.428280079,E4_Temperature,2024-06-24 11:34:02.369440079,33.35
1904-01-01 00:12:29.678290092,E4_Temperature,2024-06-24 11:34:02.619450092,33.35
1904-01-01 00:12:29.928300106,E4_Temperature,2024-06-24 11:34:02.869460106,33.35
1904-01-01 00:12:30.178319895,E4_Temperature,2024-06-24 11:34:03.119479895,33.35
1904-01-01 00:12:30.428329908,E4_Temperature,2024-06-24 11:34:03.369489908,33.35
1904-01-01 00:12:30.678339922,E4_Temperature,2024-06-24 11:34:03.619499922,33.35
1904-01-01 00:12:30.928349935,E4_Temperature,2024-06-24 11:34:03.869509935,33.35
1904-01-01 00:12:31.178359949,E4_Temperature,2024-06-24 11:34:04.119519949,33.35
1904-01-01 00:12:31.428369963,E4_Temperature,2024-06-24 11:34:04.369529963,33.35
1904-01-01 00:12:31.678389990,E4_Temperature,2024-06-24 11:34:04.619549990,33.35
1904-01-01 00:12:31.928400003,E4_Temperature,2024-06-24 11:34:04.869560003,33.35
1904-01-01 00:12:32.178410017,E4_Temperature,2024-06-24 11:34:05.119570017,33.37
1904-01-01 00:12:32.428420030,E4_Temperature,2024-06-24 11:34:05.369580030,33.37
1904-01-01 00:12:32.678430044,E4_Temperature,2024-06-24 11:34:05.619590044,33.37
1904-01-01 00:12:32.928440058,E4_Temperature,2024-06-24 11:34:05.869600058,33.37
1904-01-01 00:12:33.178460085,E4_Temperature,2024-06-24 11:34:06.119620085,33.33
1904-01-01 00:12:33.428470098,E4_Temperature,2024-06-24 11:34:06.369630098,33.33
1904-01-01 00:12:33.678480112,E4_Temperature,2024-06-24 11:34:06.619640112,33.33
1904-01-01 00:12:33.928489887,E4_Temperature,2024-06-24 11:34:06.869649887,33.33
1904-01-01 00:12:34.178499901,E4_Temperature,2024-06-24 11:34:07.119659901,33.31
1904-01-01 00:12:34.428509914,E4_Temperature,2024-06-24 11:34:07.369669914,33.31
1904-01-01 00:12:34.678519928,E4_Temperature,2024-06-24 11:34:07.619679928,33.31
1904-01-01 00:12:34.928539955,E4_Temperature,2024-06-24 11:34:07.869699955,33.31
1904-01-01 00:12:35.178549969,E4_Temperature,2024-06-24 11:34:08.119709969,33.31
1904-01-01 00:12:35.428559982,E4_Temperature,2024-06-24 11:34:08.369719982,33.31
1904-01-01 00:12:35.678569996,E4_Temperature,2024-06-24 11:34:08.619729996,33.31
1904-01-01 00:12:35.928580009,E4_Temperature,2024-06-24 11:34:08.869740009,33.31
1904-01-01 00:12:36.178590023,E4_Temperature,2024-06-24 11:34:09.119750023,33.31
1904-01-01 00:12:36.428610050,E4_Temperature,2024-06-24 11:34:09.369770050,33.31
1904-01-01 00:12:36.678620064,E4_Temperature,2024-06-24 11:34:09.619780064,33.31
1904-01-01 00:12:36.928630077,E4_Temperature,2024-06-24 11:34:09.869790077,33.31
1904-01-01 00:12:37.178640091,E4_Temperature,2024-06-24 11:34:10.119800091,33.31
1904-01-01 00:12:37.428650104,E4_Temperature,2024-06-24 11:34:10.369810104,33.31
1904-01-01 00:12:37.678660118,E4_Temperature,2024-06-24 11:34:10.619820118,33.31
