Seconds,Stream,E4_Seconds,Value
1904-01-01 00:12:37.003526963,E4_Hr,2024-06-25 12:45:34.945899963,98.45695
1904-01-01 00:12:37.612926997,E4_Hr,2024-06-25 12:45:35.555299997,98.45699
1904-01-01 00:12:38.206707038,E4_Hr,2024-06-25 12:45:36.149080038,101.0479
1904-01-01 00:12:38.784857072,E4_Hr,2024-06-25 12:45:36.727230072,103.779
1904-01-01 00:12:39.394257106,E4_Hr,2024-06-25 12:45:37.336630106,98.45699
1904-01-01 00:12:39.956786908,E4_Hr,2024-06-25 12:45:37.899159908,106.6617
1904-01-01 00:12:58.801406898,E4_Hr,2024-06-25 12:45:56.743779898,98.45699
1904-01-01 00:12:59.395186938,E4_Hr,2024-06-25 12:45:57.337559938,101.048
1904-01-01 00:12:59.988966979,E4_Hr,2024-06-25 12:45:57.931339979,101.0479
1904-01-01 00:13:00.598367013,E4_Hr,2024-06-25 12:45:58.540740013,98.45699
1904-01-01 00:13:01.176517047,E4_Hr,2024-06-25 12:45:59.118890047,103.779
1904-01-01 00:13:01.785917081,E4_Hr,2024-06-25 12:45:59.728290081,98.45695
1904-01-01 00:13:02.379696883,E4_Hr,2024-06-25 12:46:00.322069883,101.048
1904-01-01 00:13:02.973476924,E4_Hr,2024-06-25 12:46:00.915849924,101.048
1904-01-01 00:13:03.536006965,E4_Hr,2024-06-25 12:46:01.478379965,106.6617
1904-01-01 00:13:04.129776992,E4_Hr,2024-06-25 12:46:02.072149992,101.048
1904-01-01 00:13:04.707927026,E4_Hr,2024-06-25 12:46:02.650300026,103.779
1904-01-01 00:13:05.301707067,E4_Hr,2024-06-25 12:46:03.244080067,101.0479
1904-01-01 00:13:05.879857101,E4_Hr,2024-06-25 12:46:03.822230101,103.779
1904-01-01 00:13:06.489266910,E4_Hr,2024-06-25 12:46:04.431639910,98.45699
1904-01-01 00:13:07.083036937,E4_Hr,2024-06-25 12:46:05.025409937,101.0479
1904-01-01 00:13:15.895947017,E4_Hr,2024-06-25 12:46:13.838320017,91.42432
1904-01-01 00:13:16.536607064,E4_Hr,2024-06-25 12:46:14.478980064,93.65421
1904-01-01 00:13:17.067877092,E4_Hr,2024-06-25 12:46:15.010250092,112.936
1904-01-01 00:13:17.677286901,E4_Hr,2024-06-25 12:46:15.619659901,98.45695
