Seconds,Stream,E4_Seconds,Value
1904-01-01 00:12:41.978196897,E4_Temperature,2024-06-25 12:45:39.920569897,32.73
1904-01-01 00:12:42.228206910,E4_Temperature,2024-06-25 12:45:40.170579910,32.73
1904-01-01 00:12:42.478216924,E4_Temperature,2024-06-25 12:45:40.420589924,32.73
1904-01-01 00:12:42.728226937,E4_Temperature,2024-06-25 12:45:40.670599937,32.73
1904-01-01 00:12:42.978236951,E4_Temperature,2024-06-25 12:45:40.920609951,32.73
1904-01-01 00:12:43.228256978,E4_Temperature,2024-06-25 12:45:41.170629978,32.73
1904-01-01 00:12:43.478266992,E4_Temperature,2024-06-25 12:45:41.420639992,32.73
1904-01-01 00:12:43.728277005,E4_Temperature,2024-06-25 12:45:41.670650005,32.73
1904-01-01 00:12:43.978287019,E4_Temperature,2024-06-25 12:45:41.920660019,32.73
1904-01-01 00:12:44.228297033,E4_Temperature,2024-06-25 12:45:42.170670033,32.73
1904-01-01 00:12:44.478307046,E4_Temperature,2024-06-25 12:45:42.420680046,32.73
1904-01-01 00:12:44.728317060,E4_Temperature,2024-06-25 12:45:42.670690060,32.73
1904-01-01 00:12:44.978337087,E4_Temperature,2024-06-25 12:45:42.920710087,32.73
1904-01-01 00:12:45.228347100,E4_Temperature,2024-06-25 12:45:43.170720100,32.73
1904-01-01 00:12:45.478357114,E4_Temperature,2024-06-25 12:45:43.420730114,32.73
1904-01-01 00:12:45.728366889,E4_Temperature,2024-06-25 12:45:43.670739889,32.73
1904-01-01 00:12:45.978376903,E4_Temperature,2024-06-25 12:45:43.920749903,32.73
1904-01-01 00:12:46.228386916,E4_Temperature,2024-06-25 12:45:44.170759916,32.73
1904-01-01 00:12:46.478406943,E4_Temperature,2024-06-25 12:45:44.420779943,32.73
1904-01-01 00:12:46.728416957,E4_Temperature,2024-06-25 12:45:44.670789957,32.73
1904-01-01 00:12:46.978426971,E4_Temperature,2024-06-25 12:45:44.920799971,32.75
1904-01-01 00:12:47.228436984,E4_Temperature,2024-06-25 12:45:45.170809984,32.75
1904-01-01 00:12:47.478446998,E4_Temperature,2024-06-25 12:45:45.420819998,32.75
1904-01-01 00:12:47.728457011,E4_Temperature,2024-06-25 12:45:45.670830011,32.75
1904-01-01 00:12:47.978477039,E4_Temperature,2024-06-25 12:45:45.920850039,32.73
1904-01-01 00:12:48.228487052,E4_Temperature,2024-06-25 12:45:46.170860052,32.73
1904-01-01 00:12:48.478497066,E4_Temperature,2024-06-25 12:45:46.420870066,32.73
1904-01-01 00:12:48.728507079,E4_Temperature,2024-06-25 12:45:46.670880079,32.73
1904-01-01 00:12:48.978517093,E4_Temperature,2024-06-25 12:45:46.920890093,32.73
1904-01-01 00:12:49.228527106,E4_Temperature,2024-06-25 12:45:47.170900106,32.73
1904-01-01 00:12:49.478536882,E4_Temperature,2024-06-25 12:45:47.420909882,32.73
1904-01-01 00:12:49.728556909,E4_Temperature,2024-06-25 12:45:47.670929909,32.73
1904-01-01 00:12:49.978566922,E4_Temperature,2024-06-25 12:45:47.920939922,32.73
1904-01-01 00:12:50.228576936,E4_Temperature,2024-06-25 12:45:48.170949936,32.73
1904-01-01 00:12:50.478586949,E4_Temperature,2024-06-25 12:45:48.420959949,32.73
1904-01-01 00:12:50.728596963,E4_Temperature,2024-06-25 12:45:48.670969963,32.73
1904-01-01 00:12:50.978606977,E4_Temperature,2024-06-25 12:45:48.920979977,32.73
1904-01-01 00:12:51.228627004,E4_Temperature,2024-06-25 12:45:49.171000004,32.73
1904-01-01 00:12:51.478637017,E4_Temperature,2024-06-25 12:45:49.421010017,32.73
1904-01-01 00:12:51.728647031,E4_Temperature,2024-06-25 12:45:49.671020031,32.73
1904-01-01 00:12:51.978657045,E4_Temperature,2024-06-25 12:45:49.921030045,32.73
1904-01-01 00:12:52.228667058,E4_Temperature,2024-06-25 12:45:50.171040058,32.73
1904-01-01 00:12:52.478677072,E4_Temperature,2024-06-25 12:45:50.421050072,32.73
1904-01-01 00:12:52.728697099,E4_Temperature,2024-06-25 12:45:50.671070099,32.73
1904-01-01 00:12:52.978707112,E4_Temperature,2024-06-25 12:45:50.921080112,32.75
1904-01-01 00:12:53.228716888,E4_Temperature,2024-06-25 12:45:51.171089888,32.75
1904-01-01 00:12:53.478726901,E4_Temperature,2024-06-25 12:45:51.421099901,32.75
1904-01-01 00:12:53.728736915,E4_Temperature,2024-06-25 12:45:51.671109915,32.75
1904-01-01 00:12:53.978746928,E4_Temperature,2024-06-25 12:45:51.921119928,32.73
1904-01-01 00:12:54.228756942,E4_Temperature,2024-06-25 12:45:52.171129942,32.73
1904-01-01 00:12:54.478776969,E4_Temperature,2024-06-25 12:45:52.421149969,32.73
1904-01-01 00:12:54.728786983,E4_Temperature,2024-06-25 12:45:52.671159983,32.73
1904-01-01 00:12:54.978796996,E4_Temperature,2024-06-25 12:45:52.921169996,32.73
1904-01-01 00:12:55.228807010,E4_Temperature,2024-06-25 12:45:53.171180010,32.73
1904-01-01 00:12:55.478817023,E4_Temperature,2024-06-25 12:45:53.421190023,32.73
1904-01-01 00:12:55.728827037,E4_Temperature,2024-06-25 12:45:53.671200037,32.73
1904-01-01 00:12:55.978847064,E4_Temperature,2024-06-25 12:45:53.921220064,32.73
1904-01-01 00:12:56.228857078,E4_Temperature,2024-06-25 12:45:54.171230078,32.73
1904-01-01 00:12:56.478867091,E4_Temperature,2024-06-25 12:45:54.421240091,32.73
