Seconds,Stream,E4_Seconds,Value
1904-01-01 00:18:31.756625050,E4_Temperature,2024-06-25 13:58:04.086940050,30.09
1904-01-01 00:18:32.006635064,E4_Temperature,2024-06-25 13:58:04.336950064,30.09
1904-01-01 00:18:32.256645077,E4_Temperature,2024-06-25 13:58:04.586960077,30.09
1904-01-01 00:18:32.506655091,E4_Temperature,2024-06-25 13:58:04.836970091,30.09
1904-01-01 00:18:32.756675118,E4_Temperature,2024-06-25 13:58:05.086990118,30.07
1904-01-01 00:18:33.006684893,E4_Temperature,2024-06-25 13:58:05.336999893,30.07
1904-01-01 00:18:33.256694907,E4_Temperature,2024-06-25 13:58:05.587009907,30.07
1904-01-01 00:18:33.506704920,E4_Temperature,2024-06-25 13:58:05.837019920,30.07
1904-01-01 00:18:33.756714934,E4_Temperature,2024-06-25 13:58:06.087029934,30.07
1904-01-01 00:18:34.006724948,E4_Temperature,2024-06-25 13:58:06.337039948,30.07
1904-01-01 00:18:34.256744975,E4_Temperature,2024-06-25 13:58:06.587059975,30.07
1904-01-01 00:18:34.506754988,E4_Temperature,2024-06-25 13:58:06.837069988,30.07
1904-01-01 00:18:34.756765002,E4_Temperature,2024-06-25 13:58:07.087080002,30.11
1904-01-01 00:18:35.006775015,E4_Temperature,2024-06-25 13:58:07.337090015,30.11
1904-01-01 00:18:35.256785029,E4_Temperature,2024-06-25 13:58:07.587100029,30.11
1904-01-01 00:18:35.506795043,E4_Temperature,2024-06-25 13:58:07.837110043,30.11
1904-01-01 00:18:35.756815070,E4_Temperature,2024-06-25 13:58:08.087130070,30.07
1904-01-01 00:18:36.006825083,E4_Temperature,2024-06-25 13:58:08.337140083,30.07
1904-01-01 00:18:36.256835097,E4_Temperature,2024-06-25 13:58:08.587150097,30.07
1904-01-01 00:18:36.506845110,E4_Temperature,2024-06-25 13:58:08.837160110,30.07
1904-01-01 00:18:36.756854886,E4_Temperature,2024-06-25 13:58:09.087169886,30.07
1904-01-01 00:18:37.006864899,E4_Temperature,2024-06-25 13:58:09.337179899,30.07
1904-01-01 00:18:37.256874913,E4_Temperature,2024-06-25 13:58:09.587189913,30.07
1904-01-01 00:18:37.506894940,E4_Temperature,2024-06-25 13:58:09.837209940,30.07
1904-01-01 00:18:37.756904954,E4_Temperature,2024-06-25 13:58:10.087219954,30.09
1904-01-01 00:18:38.006914967,E4_Temperature,2024-06-25 13:58:10.337229967,30.09
1904-01-01 00:18:38.256924981,E4_Temperature,2024-06-25 13:58:10.587239981,30.09
1904-01-01 00:18:38.506934994,E4_Temperature,2024-06-25 13:58:10.837249994,30.09
1904-01-01 00:18:38.756945008,E4_Temperature,2024-06-25 13:58:11.087260008,30.07
1904-01-01 00:18:39.006965035,E4_Temperature,2024-06-25 13:58:11.337280035,30.07
1904-01-01 00:18:39.256975049,E4_Temperature,2024-06-25 13:58:11.587290049,30.07
1904-01-01 00:18:39.506985062,E4_Temperature,2024-06-25 13:58:11.837300062,30.07
1904-01-01 00:18:39.756995076,E4_Temperature,2024-06-25 13:58:12.087310076,30.07
1904-01-01 00:18:40.007005089,E4_Temperature,2024-06-25 13:58:12.337320089,30.07
1904-01-01 00:18:40.257015103,E4_Temperature,2024-06-25 13:58:12.587330103,30.07
1904-01-01 00:18:40.507025117,E4_Temperature,2024-06-25 13:58:12.837340117,30.07
1904-01-01 00:18:40.757044905,E4_Temperature,2024-06-25 13:58:13.087359905,30.07
1904-01-01 00:18:41.007054919,E4_Temperature,2024-06-25 13:58:13.337369919,30.07
1904-01-01 00:18:41.257064932,E4_Temperature,2024-06-25 13:58:13.587379932,30.07
1904-01-01 00:18:41.507074946,E4_Temperature,2024-06-25 13:58:13.837389946,30.07
1904-01-01 00:18:41.757084960,E4_Temperature,2024-06-25 13:58:14.087399960,30.09
1904-01-01 00:18:42.007094973,E4_Temperature,2024-06-25 13:58:14.337409973,30.09
1904-01-01 00:18:42.257115000,E4_Temperature,2024-06-25 13:58:14.587430000,30.09
1904-01-01 00:18:42.507125014,E4_Temperature,2024-06-25 13:58:14.837440014,30.09
1904-01-01 00:18:42.757135027,E4_Temperature,2024-06-25 13:58:15.087450027,30.07
1904-01-01 00:18:43.007145041,E4_Temperature,2024-06-25 13:58:15.337460041,30.07
1904-01-01 00:18:43.257155055,E4_Temperature,2024-06-25 13:58:15.587470055,30.07
1904-01-01 00:18:43.507165068,E4_Temperature,2024-06-25 13:58:15.837480068,30.07
1904-01-01 00:18:43.757185095,E4_Temperature,2024-06-25 13:58:16.087500095,30.07
1904-01-01 00:18:44.007195109,E4_Temperature,2024-06-25 13:58:16.337510109,30.07
1904-01-01 00:18:44.257204884,E4_Temperature,2024-06-25 13:58:16.587519884,30.07
1904-01-01 00:18:44.507214898,E4_Temperature,2024-06-25 13:58:16.837529898,30.07
1904-01-01 00:18:44.757224911,E4_Temperature,2024-06-25 13:58:17.087539911,30.07
1904-01-01 00:18:45.007234925,E4_Temperature,2024-06-25 13:58:17.337549925,30.07
1904-01-01 00:18:45.257244938,E4_Temperature,2024-06-25 13:58:17.587559938,30.07
1904-01-01 00:18:45.507264966,E4_Temperature,2024-06-25 13:58:17.837579966,30.07
