Seconds,Stream,E4_Seconds,Value
1904-01-01 00:44:08.393156958,E4_Temperature,2024-06-24 08:45:12.219069958,31.11
1904-01-01 00:44:08.643166971,E4_Temperature,2024-06-24 08:45:12.469079971,31.11
1904-01-01 00:44:08.893176985,E4_Temperature,2024-06-24 08:45:12.719089985,31.11
1904-01-01 00:44:09.143197012,E4_Temperature,2024-06-24 08:45:12.969110012,31.11
1904-01-01 00:44:09.393207026,E4_Temperature,2024-06-24 08:45:13.219120026,31.09
1904-01-01 00:44:09.643217039,E4_Temperature,2024-06-24 08:45:13.469130039,31.09
1904-01-01 00:44:09.893227053,E4_Temperature,2024-06-24 08:45:13.719140053,31.09
1904-01-01 00:44:10.143237066,E4_Temperature,2024-06-24 08:45:13.969150066,31.09
1904-01-01 00:44:10.393247080,E4_Temperature,2024-06-24 08:45:14.219160080,31.09
1904-01-01 00:44:10.643267107,E4_Temperature,2024-06-24 08:45:14.469180107,31.09
1904-01-01 00:44:10.893276882,E4_Temperature,2024-06-24 08:45:14.719189882,31.09
1904-01-01 00:44:11.143286896,E4_Temperature,2024-06-24 08:45:14.969199896,31.09
1904-01-01 00:44:11.393296909,E4_Temperature,2024-06-24 08:45:15.219209909,31.07
1904-01-01 00:44:11.643306923,E4_Temperature,2024-06-24 08:45:15.469219923,31.07
1904-01-01 00:44:11.893316937,E4_Temperature,2024-06-24 08:45:15.719229937,31.07
1904-01-01 00:44:12.143326950,E4_Temperature,2024-06-24 08:45:15.969239950,31.07
1904-01-01 00:44:12.393346977,E4_Temperature,2024-06-24 08:45:16.219259977,31.09
1904-01-01 00:44:12.643356991,E4_Temperature,2024-06-24 08:45:16.469269991,31.09
1904-01-01 00:44:12.893367005,E4_Temperature,2024-06-24 08:45:16.719280005,31.09
1904-01-01 00:44:13.143377018,E4_Temperature,2024-06-24 08:45:16.969290018,31.09
1904-01-01 00:44:13.393387032,E4_Temperature,2024-06-24 08:45:17.219300032,31.05
1904-01-01 00:44:13.643397045,E4_Temperature,2024-06-24 08:45:17.469310045,31.05
1904-01-01 00:44:13.893417072,E4_Temperature,2024-06-24 08:45:17.719330072,31.05
1904-01-01 00:44:14.143427086,E4_Temperature,2024-06-24 08:45:17.969340086,31.05
1904-01-01 00:44:14.393437100,E4_Temperature,2024-06-24 08:45:18.219350100,31.07
1904-01-01 00:44:14.643447113,E4_Temperature,2024-06-24 08:45:18.469360113,31.07
1904-01-01 00:44:14.893456888,E4_Temperature,2024-06-24 08:45:18.719369888,31.07
1904-01-01 00:44:15.143466902,E4_Temperature,2024-06-24 08:45:18.969379902,31.07
1904-01-01 00:44:15.393486929,E4_Temperature,2024-06-24 08:45:19.219399929,31.07
1904-01-01 00:44:15.643496943,E4_Temperature,2024-06-24 08:45:19.469409943,31.07
