Seconds,Stream,E4_Seconds,Value
1904-01-01 00:48:16.217896891,E4_Ibi,2024-06-24 08:49:20.043809891,0.5937777
1904-01-01 00:48:40.578396988,E4_Ibi,2024-06-24 08:49:44.404309988,0.843789
1904-01-01 00:48:52.375817013,E4_Ibi,2024-06-24 08:49:56.201730013,0.7187831
1904-01-01 00:49:22.970987034,E4_Ibi,2024-06-24 08:50:26.796900034,0.6250288
1904-01-01 00:49:23.767897081,E4_Ibi,2024-06-24 08:50:27.593810081,0.796912
1904-01-01 00:51:41.680536938,E4_Ibi,2024-06-24 08:52:45.506449938,0.6562805
1904-01-01 00:57:29.087247086,E4_Ibi,2024-06-24 08:58:32.913160086,0.4843974
1904-01-01 00:58:14.589357090,E4_Ibi,2024-06-24 08:59:18.415270090,0.6406546
1904-01-01 00:58:33.621487093,E4_Ibi,2024-06-24 08:59:37.447400093,0.7187831
1904-01-01 00:58:42.200016928,E4_Ibi,2024-06-24 08:59:46.025929928,0.7187833
1904-01-01 00:58:56.372547102,E4_Ibi,2024-06-24 09:00:00.198460102,0.6094034
1904-01-01 01:05:42.000707102,E4_Ibi,2024-06-24 09:06:45.826620102,0.4687717
1904-01-01 01:06:18.986787033,E4_Ibi,2024-06-24 09:07:22.812700033,0.453146
1904-01-01 01:06:41.331577015,E4_Ibi,2024-06-24 09:07:45.157490015,0.4218945
