,Seconds,LslTimestamp,MarkerIdx,EegSample,EegTimestamp
0,1904-01-01 00:15:09.466976000,907.1962777,1,10040,20.08
1,1904-01-01 00:15:17.677984000,915.4115309,2,14149,28.298
2,1904-01-01 00:15:32.068992000,929.8025455,35001,21344,42.688
3,1904-01-01 00:15:33.078976000,930.8117504,3,21848,43.696
4,1904-01-01 00:15:43.548992000,941.2823795,4,27084,54.168
5,1904-01-01 00:15:57.968992000,955.7020898,5,34293,68.586
6,1904-01-01 00:16:09.584000000,967.3177206,6,40101,80.202
7,1904-01-01 00:16:20.816000000,978.5506471000001,7,45717,91.434
8,1904-01-01 00:16:31.504992000,989.2383419,8,51061,102.122
9,1904-01-01 00:16:35.750976000,993.4841773,35002,53183,106.366
10,1904-01-01 00:16:39.900000000,997.6336602,9,55258,110.516
11,1904-01-01 00:16:47.448992000,1005.1827303,35003,59032,118.064
12,1904-01-01 00:16:55.841984000,1013.5754967,10,63229,126.458
13,1904-01-01 00:17:07.724992000,1025.4589263,11,69170,138.34
14,1904-01-01 00:17:22.965984000,1040.6998674,12,76790,153.58
15,1904-01-01 00:17:38.780992000,1056.5147374,13,84697,169.394
16,1904-01-01 00:17:42.593984000,1060.3272816,35004,86604,173.208
17,1904-01-01 00:17:51.034976000,1068.7681104,14,90824,181.648
18,1904-01-01 00:17:54.613984000,1072.3476199,35005,92613,185.226
19,1904-01-01 00:18:01.997984000,1079.7314419,15,96305,192.61
20,1904-01-01 00:18:11.950976000,1089.6842892,16,101281,202.562
21,1904-01-01 00:18:12.288000000,1090.0216533,35101,101450,202.9
22,1904-01-01 00:18:23.700992000,1101.4340842,17,107156,214.312
23,1904-01-01 00:18:32.516992000,1110.2505977,18,111564,223.128
24,1904-01-01 00:18:41.186976000,1118.920292,19,115899,231.798
25,1904-01-01 00:18:51.600000000,1129.333188,20,121105,242.21
26,1904-01-01 00:19:07.266976000,1145.0002705,21,128938,257.876
27,1904-01-01 00:19:17.217984000,1154.9511181,22,133914,267.828
28,1904-01-01 00:19:28.553984000,1166.2879776,23,139581,279.162
