Seconds,Bpm
1904-01-01 00:24:29.104992000,200.0
1904-01-01 00:24:29.204992000,200.0
1904-01-01 00:24:29.244992000,200.0
1904-01-01 00:24:31.404992000,200.0
1904-01-01 00:24:31.744992000,176.47058823529412
1904-01-01 00:24:32.484992000,120.0
1904-01-01 00:24:32.804992000,187.5
1904-01-01 00:24:33.004992000,200.0
1904-01-01 00:24:33.084992000,200.0
1904-01-01 00:24:33.164992000,200.0
1904-01-01 00:24:33.224992000,200.0
1904-01-01 00:24:34.584992000,136.36363636363637
1904-01-01 00:24:34.904992000,187.5
1904-01-01 00:24:34.944992000,200.0
1904-01-01 00:24:35.564992000,96.7741935483871
1904-01-01 00:24:37.544992000,200.0
1904-01-01 00:24:38.124992000,103.44827586206897
1904-01-01 00:25:06.564992000,200.0
1904-01-01 00:25:15.484992000,200.0
1904-01-01 00:25:15.684992000,200.0
1904-01-01 00:25:17.204992000,111.11111111111111
1904-01-01 00:28:11.984992000,200.0
1904-01-01 00:28:13.484992000,200.0
1904-01-01 00:28:13.584992000,200.0
1904-01-01 00:28:14.844992000,200.0
1904-01-01 00:28:14.984992000,200.0
1904-01-01 00:28:16.484992000,200.0
1904-01-01 00:28:17.984992000,103.44827586206897
1904-01-01 00:28:21.664992000,200.0
1904-01-01 00:28:21.944992000,200.0
1904-01-01 00:28:22.384992000,136.36363636363637
1904-01-01 00:28:22.964992000,187.5
1904-01-01 00:28:24.044992000,200.0
1904-01-01 00:28:24.584992000,111.11111111111111
1904-01-01 00:28:24.664992000,200.0
1904-01-01 00:28:24.844992000,200.0
1904-01-01 00:28:25.064991999,200.0
1904-01-01 00:28:25.304992000,200.0
1904-01-01 00:28:26.984992000,200.0
1904-01-01 00:28:27.504992000,115.38461538461539
1904-01-01 00:28:28.244992000,200.0
1904-01-01 00:28:29.704992000,103.44827586206897
1904-01-01 00:28:30.464992000,200.0
1904-01-01 00:28:37.204992000,200.0
1904-01-01 00:28:38.704992000,200.0
1904-01-01 00:28:39.204992000,120.0
1904-01-01 00:28:39.324992000,200.0
1904-01-01 00:28:39.444992000,200.0
1904-01-01 00:28:40.924992000,130.43478260869566
1904-01-01 00:28:43.864992000,200.0
1904-01-01 00:28:45.344992000,200.0
1904-01-01 00:28:46.824992000,111.11111111111111
1904-01-01 00:28:49.024992000,200.0
1904-01-01 00:28:51.224992000,120.0
1904-01-01 00:28:57.104992000,125.0
1904-01-01 00:28:58.944992000,200.0
1904-01-01 00:28:59.304992000,166.66666666666666
1904-01-01 00:29:18.444992000,200.0
1904-01-01 00:29:25.164992000,200.0
1904-01-01 00:29:31.904992000,200.0
1904-01-01 00:29:32.204992000,200.0
1904-01-01 00:29:32.644992000,136.36363636363637
1904-01-01 00:29:37.924992000,200.0
1904-01-01 00:30:58.724992000,200.0
1904-01-01 00:31:01.844992000,200.0
1904-01-01 00:31:04.224992000,200.0
1904-01-01 00:31:07.424992000,187.5
1904-01-01 00:31:12.144992000,200.0
1904-01-01 00:31:17.584992000,200.0
1904-01-01 00:32:24.964992000,120.0
1904-01-01 00:32:30.244992000,200.0
1904-01-01 00:32:30.844992000,100.0
1904-01-01 00:32:31.004992000,200.0
1904-01-01 00:32:31.624992000,96.7741935483871
1904-01-01 00:32:31.784992000,200.0
1904-01-01 00:32:33.344992000,200.0
1904-01-01 00:32:33.464992000,200.0
1904-01-01 00:32:38.044992000,200.0
1904-01-01 00:32:40.044992000,200.0
1904-01-01 00:32:40.444992000,150.0
1904-01-01 00:32:40.584992000,200.0
1904-01-01 00:32:40.844992000,200.0
