,Seconds,LslTimestamp,MarkerIdx,EegSample,EegTimestamp
0,1904-01-01 00:23:05.400000,1381.520998,1,25450,50.9
1,1904-01-01 00:23:16.013984,1392.140098,2,30760,61.52
2,1904-01-01 00:23:28.740992,1404.8678823,3,37124,74.248
3,1904-01-01 00:23:38.710976,1414.8407145,4,42111,84.222
4,1904-01-01 00:23:47.417984,1423.5445663,5,46463,92.926
5,1904-01-01 00:23:58.540992,1434.6674289,6,52024,104.048
6,1904-01-01 00:24:13.870976,1449.9976807,7,59689,119.378
7,1904-01-01 00:24:26.340000,1462.4663984,8,65922,131.844
8,1904-01-01 00:24:37.225984,1473.3526969,9,71366,142.732
9,1904-01-01 00:24:48.120992,1484.2472232,10,76813,153.626
10,1904-01-01 00:25:02.824992,1498.9512031,11,84164,168.328
11,1904-01-01 00:25:11.968992,1508.0959252,12,88737,177.474
12,1904-01-01 00:25:20.106976,1516.2334446,13,92805,185.61
13,1904-01-01 00:25:30.840992,1526.9676271,35001,98172,196.344
14,1904-01-01 00:25:36.042976,1532.1700291,14,100773,201.546
15,1904-01-01 00:25:48.904000,1545.0307763,15,107203,214.406
16,1904-01-01 00:26:00.605984,1556.7323878,16,113054,226.108
17,1904-01-01 00:26:12.636992,1568.7637864,17,119069,238.138
18,1904-01-01 00:26:21.293984,1577.4212211,18,123398,246.796
19,1904-01-01 00:26:28.828992,1584.9560587,35002,127165,254.33
20,1904-01-01 00:26:30.105984,1586.2328001,19,127804,255.608
21,1904-01-01 00:26:40.076000,1596.2027159,20,132788,265.576
22,1904-01-01 00:26:46.752992,1602.8800327,35003,136127,272.254
23,1904-01-01 00:26:51.368992,1607.4958655,21,138435,276.87
24,1904-01-01 00:27:05.740992,1621.8684289,22,145621,291.242
25,1904-01-01 00:27:16.512000,1632.6389508,23,151006,302.012
26,1904-01-01 00:27:25.044992,1641.1716773,24,155272,310.544
27,1904-01-01 00:27:37.324992,1653.452156,25,161412,322.824
28,1904-01-01 00:27:46.560000,1662.687197,26,166029,332.058
29,1904-01-01 00:27:47.574976,1663.7023729,35004,166537,333.074
30,1904-01-01 00:28:00.441984,1676.5687914,27,172970,345.94
31,1904-01-01 00:28:05.966976,1682.0937166,35005,175732,351.464
32,1904-01-01 00:28:13.229984,1689.3573545,28,179364,358.728
33,1904-01-01 00:28:24.081984,1700.2102408,29,184790,369.58
34,1904-01-01 00:28:39.314976,1715.4415515,30,192405,384.81
35,1904-01-01 00:28:53.884992,1730.0122265,31,199690,399.38
36,1904-01-01 00:29:04.801984,1740.9293744,32,205148,410.296
37,1904-01-01 00:29:20.761984,1756.888551,33,213128,426.256
38,1904-01-01 00:29:33.406976,1769.5339842,34,219450,438.9
39,1904-01-01 00:29:42.886976,1779.0144657,35,224191,448.382
40,1904-01-01 00:29:43.232000,1779.359604,35101,224363,448.726
41,1904-01-01 00:29:55.058976,1791.1857173,36,230276,460.552
42,1904-01-01 00:30:09.764000,1805.8915742,37,237629,475.258
43,1904-01-01 00:30:18.964992,1815.0919369,38,242228,484.456
44,1904-01-01 00:30:34.136000,1830.2633214,39,249814,499.628
45,1904-01-01 00:30:45.864000,1841.9910178,40,255677,511.354
46,1904-01-01 00:30:51.998976,1848.125825,35201,258745,517.49
47,1904-01-01 00:31:01.128992,1857.2565733,41,263310,526.62
48,1904-01-01 00:31:14.916000,1871.0439016,42,270203,540.406
49,1904-01-01 00:31:24.046976,1880.1747743,35301,274769,549.538
50,1904-01-01 00:31:28.201984,1884.3295143,43,276846,553.692
51,1904-01-01 00:31:36.965984,1893.0934044,44,281227,562.454
52,1904-01-01 00:31:48.089984,1904.2176978,45,286790,573.58
53,1904-01-01 00:32:02.150976,1918.278561,46,293820,587.64
54,1904-01-01 00:32:14.278976,1930.4068641,47,299884,599.768
55,1904-01-01 00:32:30.056992,1946.1844262,48,307772,615.544
56,1904-01-01 00:32:38.104000,1954.2313825,49,311795,623.59
57,1904-01-01 00:32:50.200992,1966.3284913,50,317844,635.688
58,1904-01-01 00:32:59.852992,1975.9801041,51,322669,645.338
59,1904-01-01 00:33:11.673984,1987.8018779,52,328580,657.16
60,1904-01-01 00:33:26.996000,2003.1232469,53,336240,672.48
61,1904-01-01 00:33:35.200000,2011.3280507,54,340342,680.684
62,1904-01-01 00:33:49.276992,2025.4047279,55,347381,694.762
63,1904-01-01 00:33:58.353984,2034.4818399,56,351919,703.838
64,1904-01-01 00:34:14.353984,2050.4818671,57,359919,719.838
65,1904-01-01 00:34:25.613984,2061.7412746,58,365548,731.096
66,1904-01-01 00:34:40.378976,2076.507021,59,372931,745.862
67,1904-01-01 00:34:49.049984,2085.1771808,60,377265,754.53
68,1904-01-01 00:34:58.369984,2094.497303,61,381925,763.85
69,1904-01-01 00:35:13.574976,2109.7021892,62,389527,779.054
70,1904-01-01 00:35:24.972992,2121.1011516,63,395227,790.454
71,1904-01-01 00:35:40.556992,2136.6852751,64,403018,806.036
72,1904-01-01 00:35:50.762976,2146.8907966,65,408121,816.242
73,1904-01-01 00:35:59.370976,2155.4985,66,412425,824.85
74,1904-01-01 00:36:12.588000,2168.7160765,67,419033,838.066
75,1904-01-01 00:36:27.981984,2184.1101211,68,426730,853.46
76,1904-01-01 00:36:39.494976,2195.6231375,69,432486,864.972
77,1904-01-01 00:36:49.592000,2205.7198977,70,437534,875.068
78,1904-01-01 00:36:59.493984,2215.6219009,71,442485,884.97
79,1904-01-01 00:37:10.173984,2226.3023526,72,447825,895.65
80,1904-01-01 00:37:20.806976,2236.9344857,73,453141,906.282
81,1904-01-01 00:37:35.776000,2251.9037385,74,460626,921.252
82,1904-01-01 00:37:45.416000,2261.5445339,75,465446,930.892
83,1904-01-01 00:37:59.326976,2275.4548125,76,472401,944.802
84,1904-01-01 00:38:14.041984,2290.1701992,77,479758,959.516
85,1904-01-01 00:38:23.376000,2299.5042995,78,484425,968.85
86,1904-01-01 00:38:32.290976,2308.4191146,79,488882,977.764
87,1904-01-01 00:38:45.244992,2321.3731871,80,495359,990.718
88,1904-01-01 00:38:59.289984,2335.4186252,81,502381,1004.762
