,Seconds,LslTimestamp,MarkerIdx,EegSample,EegTimestamp
0,1904-01-01 00:33:24.738976000,2002.4773536,1,13278,26.556
1,1904-01-01 00:33:30.162976000,2007.9046477,35001,15992,31.984
2,1904-01-01 00:33:33.001984000,2010.7438633,2,17411,34.822
3,1904-01-01 00:33:43.349984000,2021.0919389,3,22585,45.17
4,1904-01-01 00:33:54.217984000,2031.9595413,4,28019,56.038
5,1904-01-01 00:34:02.588000000,2040.3296641,5,32204,64.408
6,1904-01-01 00:34:17.165984000,2054.9071519,6,39492,78.984
7,1904-01-01 00:34:26.961984000,2064.7040157,7,44390,88.78
8,1904-01-01 00:34:39.073984000,2076.8158337,8,50446,100.892
9,1904-01-01 00:34:43.132000000,2080.8736348,35002,52475,104.95
10,1904-01-01 00:34:52.732992000,2090.4751084,35003,57275,114.55
11,1904-01-01 00:34:54.165984000,2091.9075854,9,57992,115.984
12,1904-01-01 00:35:09.828992000,2107.5704166,10,65823,131.646
13,1904-01-01 00:35:20.600992000,2118.3422843,11,71208,142.416
14,1904-01-01 00:35:28.980992000,2126.7234222,12,75399,150.798
15,1904-01-01 00:35:41.258975999,2139.0046724,13,81539,163.078
16,1904-01-01 00:35:53.260000000,2151.001796,35004,87538,175.076
17,1904-01-01 00:35:53.888992000,2151.6307032,14,87852,175.704
18,1904-01-01 00:36:00.153984000,2157.8958795,35005,90984,181.968
19,1904-01-01 00:36:07.773984000,2165.5160812,15,94794,189.588
20,1904-01-01 00:36:20.840992000,2178.5830276,16,101328,202.656
21,1904-01-01 00:36:36.038976000,2193.7825639,17,108927,217.854
22,1904-01-01 00:36:48.276992000,2206.0192663,18,115045,230.09
23,1904-01-01 00:36:59.442976000,2217.1851758,19,120628,241.256
24,1904-01-01 00:37:09.988000000,2227.7305622,20,125901,251.802
25,1904-01-01 00:37:18.410976000,2236.1529021,21,130111,260.222
26,1904-01-01 00:37:28.632992000,2246.376175,22,135223,270.446
27,1904-01-01 00:37:28.644000000,2246.3858572,35101,135228,270.456
28,1904-01-01 00:37:42.870976000,2260.6134881,23,142341,284.682
29,1904-01-01 00:37:52.152000000,2269.8937766,24,146981,293.962
30,1904-01-01 00:38:06.406976000,2284.1487825,25,154108,308.216
31,1904-01-01 00:38:15.854976000,2293.5972988,26,158832,317.664
32,1904-01-01 00:38:29.412000000,2307.1544321,27,165611,331.222
33,1904-01-01 00:38:32.697984000,2310.4401674,35201,167253,334.506
34,1904-01-01 00:38:39.820992000,2317.5629516,28,170815,341.63
35,1904-01-01 00:38:55.176000000,2332.9187274,29,178492,356.984
36,1904-01-01 00:39:05.792992000,2343.5352466,35301,183800,367.6
37,1904-01-01 00:39:05.945984000,2343.6881939,30,183877,367.754
38,1904-01-01 00:39:16.212992000,2353.9550718,31,189010,378.02
39,1904-01-01 00:39:26.522976000,2364.2663154,32,194166,388.332
40,1904-01-01 00:39:37.960000000,2375.7020999,33,199883,399.766
41,1904-01-01 00:39:51.085984000,2388.8287028,34,206446,412.892
42,1904-01-01 00:40:01.972992000,2399.7152833,35,211889,423.778
43,1904-01-01 00:40:15.412992000,2413.1552408,36,218609,437.218
44,1904-01-01 00:40:28.600000000,2426.342282,37,225202,450.404
45,1904-01-01 00:40:36.600992000,2434.3438176,38,229203,458.406
46,1904-01-01 00:40:49.148000000,2446.8907149,39,235476,470.952
47,1904-01-01 00:41:04.553984000,2462.2968533,40,243179,486.358
48,1904-01-01 00:41:13.224992000,2470.9679555,41,247514,495.028
49,1904-01-01 00:41:23.218976000,2480.9618608,42,252511,505.022
50,1904-01-01 00:41:38.370976000,2496.113754,43,260087,520.174
51,1904-01-01 00:41:51.648000000,2509.3908994,44,266725,533.45
52,1904-01-01 00:42:00.914976000,2518.6583834,45,271359,542.718
53,1904-01-01 00:42:11.164992000,2528.9076152,46,276483,552.966
54,1904-01-01 00:42:23.494976000,2541.2384867,47,282648,565.296
55,1904-01-01 00:42:31.588000000,2549.33143,48,286694,573.388
56,1904-01-01 00:42:40.877984000,2558.6207668,35102,291339,582.678
57,1904-01-01 00:42:46.837984000,2564.5815094,49,294319,588.638
58,1904-01-01 00:43:01.624992000,2579.3682451,50,301712,603.424
59,1904-01-01 00:43:11.616992000,2589.3599486,51,306708,613.416
60,1904-01-01 00:43:20.684992000,2598.4287926,52,311242,622.484
61,1904-01-01 00:43:36.572000000,2614.3158529,53,319185,638.37
62,1904-01-01 00:43:44.538976000,2622.282981,35202,323169,646.338
63,1904-01-01 00:43:47.866976000,2625.6110067,54,324832,649.664
64,1904-01-01 00:44:02.214976000,2639.9581147,55,332006,664.012
65,1904-01-01 00:44:11.668000000,2649.411588,35302,336732,673.464
66,1904-01-01 00:44:16.416992000,2654.1607321,56,339107,678.214
67,1904-01-01 00:44:28.426976000,2666.171083,57,345112,690.224
68,1904-01-01 00:44:42.130976000,2679.8746697,58,351963,703.926
69,1904-01-01 00:44:53.760992000,2691.5047233,59,357778,715.556
70,1904-01-01 00:45:06.020992000,2703.7648474,60,363908,727.816
71,1904-01-01 00:45:16.468000000,2714.2178065,61,369134,738.268
72,1904-01-01 00:45:28.433984000,2726.177948,62,375114,750.228
73,1904-01-01 00:45:40.097984000,2737.841799,63,380946,761.892
74,1904-01-01 00:45:53.970976000,2751.7154107,64,387882,775.764
75,1904-01-01 00:46:02.864992000,2760.6095147,65,392329,784.658
76,1904-01-01 00:46:14.336000000,2772.080478,66,398064,796.128
77,1904-01-01 00:46:24.884000000,2782.6279821,67,403338,806.676
78,1904-01-01 00:46:40.706976000,2798.453239,68,411250,822.5
79,1904-01-01 00:46:49.568000000,2807.3118698,69,415679,831.358
80,1904-01-01 00:47:01.648000000,2819.3924069,70,421720,843.44
81,1904-01-01 00:47:16.222976000,2833.9669779,71,429006,858.012
82,1904-01-01 00:47:24.460992000,2842.2050923,72,433125,866.25
83,1904-01-01 00:47:37.700000000,2855.4442917,73,439744,879.488
84,1904-01-01 00:47:51.616000000,2869.3608396,74,446703,893.406
85,1904-01-01 00:47:59.864992000,2877.6162292,75,450830,901.66
86,1904-01-01 00:48:13.236992000,2890.981961,76,457513,915.026
87,1904-01-01 00:48:22.436000000,2900.1804991,77,462112,924.224
88,1904-01-01 00:48:31.277984000,2909.0228956,78,466533,933.066
89,1904-01-01 00:48:45.228000000,2922.9729181,79,473507,947.014
90,1904-01-01 00:48:58.553984000,2936.2989656,80,480170,960.34
91,1904-01-01 00:49:08.208000000,2945.952808,81,484997,969.994
92,1904-01-01 00:49:16.412000000,2954.1574511,82,489099,978.198
93,1904-01-01 00:49:24.556000000,2962.3010165,83,493171,986.342
94,1904-01-01 00:49:38.456000000,2976.2013268,84,500121,1000.242
95,1904-01-01 00:49:50.080992000,2987.8259168,85,505933,1011.866
96,1904-01-01 00:50:03.962976000,3001.7083022,86,512873,1025.746
97,1904-01-01 00:50:13.036992000,3010.7822414,87,517410,1034.82
98,1904-01-01 00:50:25.148992000,3022.8939109,88,523466,1046.932
99,1904-01-01 00:50:34.001984000,3031.747072,89,527892,1055.784
100,1904-01-01 00:50:46.668000000,3044.4128982,90,534225,1068.45
101,1904-01-01 00:50:54.798976000,3052.5442014,91,538290,1076.58
