Seconds,Stream,E4_Seconds,Value
1904-01-01 00:33:17.510699918,E4_Temperature,2024-06-27 06:49:24.321919918,29.25
1904-01-01 00:33:17.760709932,E4_Temperature,2024-06-27 06:49:24.571929932,29.25
1904-01-01 00:33:18.010719945,E4_Temperature,2024-06-27 06:49:24.821939945,29.25
1904-01-01 00:33:18.260739972,E4_Temperature,2024-06-27 06:49:25.071959972,29.25
1904-01-01 00:33:18.510749986,E4_Temperature,2024-06-27 06:49:25.321969986,29.23
1904-01-01 00:33:18.760760000,E4_Temperature,2024-06-27 06:49:25.571980000,29.23
1904-01-01 00:33:19.010770013,E4_Temperature,2024-06-27 06:49:25.821990013,29.23
1904-01-01 00:33:19.260780027,E4_Temperature,2024-06-27 06:49:26.072000027,29.23
1904-01-01 00:33:19.510790040,E4_Temperature,2024-06-27 06:49:26.322010040,29.25
1904-01-01 00:33:19.760810067,E4_Temperature,2024-06-27 06:49:26.572030067,29.25
1904-01-01 00:33:20.010820081,E4_Temperature,2024-06-27 06:49:26.822040081,29.25
1904-01-01 00:33:20.260830095,E4_Temperature,2024-06-27 06:49:27.072050095,29.25
1904-01-01 00:33:20.510840108,E4_Temperature,2024-06-27 06:49:27.322060108,29.27
1904-01-01 00:33:20.760849883,E4_Temperature,2024-06-27 06:49:27.572069883,29.27
1904-01-01 00:33:21.010859897,E4_Temperature,2024-06-27 06:49:27.822079897,29.27
1904-01-01 00:33:21.260879924,E4_Temperature,2024-06-27 06:49:28.072099924,29.27
1904-01-01 00:33:21.510889938,E4_Temperature,2024-06-27 06:49:28.322109938,29.23
1904-01-01 00:33:21.760899951,E4_Temperature,2024-06-27 06:49:28.572119951,29.23
1904-01-01 00:33:22.010909965,E4_Temperature,2024-06-27 06:49:28.822129965,29.23
1904-01-01 00:33:22.260919978,E4_Temperature,2024-06-27 06:49:29.072139978,29.23
1904-01-01 00:33:22.510929992,E4_Temperature,2024-06-27 06:49:29.322149992,29.23
1904-01-01 00:33:22.760940006,E4_Temperature,2024-06-27 06:49:29.572160006,29.23
1904-01-01 00:33:23.010960033,E4_Temperature,2024-06-27 06:49:29.822180033,29.23
1904-01-01 00:33:23.260970046,E4_Temperature,2024-06-27 06:49:30.072190046,29.23
1904-01-01 00:33:23.510980060,E4_Temperature,2024-06-27 06:49:30.322200060,29.23
1904-01-01 00:33:23.760990073,E4_Temperature,2024-06-27 06:49:30.572210073,29.23
1904-01-01 00:33:24.011000087,E4_Temperature,2024-06-27 06:49:30.822220087,29.23
1904-01-01 00:33:24.261010101,E4_Temperature,2024-06-27 06:49:31.072230101,29.23
1904-01-01 00:33:24.511029889,E4_Temperature,2024-06-27 06:49:31.322249889,29.23
1904-01-01 00:33:24.761039903,E4_Temperature,2024-06-27 06:49:31.572259903,29.23
1904-01-01 00:33:25.011049917,E4_Temperature,2024-06-27 06:49:31.822269917,29.23
1904-01-01 00:33:25.261059930,E4_Temperature,2024-06-27 06:49:32.072279930,29.23
1904-01-01 00:33:25.511069944,E4_Temperature,2024-06-27 06:49:32.322289944,29.23
1904-01-01 00:33:25.761079957,E4_Temperature,2024-06-27 06:49:32.572299957,29.23
1904-01-01 00:33:26.011089971,E4_Temperature,2024-06-27 06:49:32.822309971,29.23
1904-01-01 00:33:26.261109998,E4_Temperature,2024-06-27 06:49:33.072329998,29.23
1904-01-01 00:33:26.511120012,E4_Temperature,2024-06-27 06:49:33.322340012,29.23
1904-01-01 00:33:26.761130025,E4_Temperature,2024-06-27 06:49:33.572350025,29.23
1904-01-01 00:33:27.011140039,E4_Temperature,2024-06-27 06:49:33.822360039,29.23
1904-01-01 00:33:27.261150052,E4_Temperature,2024-06-27 06:49:34.072370052,29.23
1904-01-01 00:33:27.511160066,E4_Temperature,2024-06-27 06:49:34.322380066,29.23
1904-01-01 00:33:27.761180093,E4_Temperature,2024-06-27 06:49:34.572400093,29.23
1904-01-01 00:33:28.011190107,E4_Temperature,2024-06-27 06:49:34.822410107,29.23
1904-01-01 00:33:28.261199882,E4_Temperature,2024-06-27 06:49:35.072419882,29.23
1904-01-01 00:33:28.511209895,E4_Temperature,2024-06-27 06:49:35.322429895,29.23
1904-01-01 00:33:28.761219909,E4_Temperature,2024-06-27 06:49:35.572439909,29.23
1904-01-01 00:33:29.011229923,E4_Temperature,2024-06-27 06:49:35.822449923,29.23
1904-01-01 00:33:29.261249950,E4_Temperature,2024-06-27 06:49:36.072469950,29.23
1904-01-01 00:33:29.511259963,E4_Temperature,2024-06-27 06:49:36.322479963,29.23
1904-01-01 00:33:29.761269977,E4_Temperature,2024-06-27 06:49:36.572489977,29.23
1904-01-01 00:33:30.011279990,E4_Temperature,2024-06-27 06:49:36.822499990,29.23
1904-01-01 00:33:30.261290004,E4_Temperature,2024-06-27 06:49:37.072510004,29.23
1904-01-01 00:33:30.511300018,E4_Temperature,2024-06-27 06:49:37.322520018,29.23
1904-01-01 00:33:30.761320045,E4_Temperature,2024-06-27 06:49:37.572540045,29.23
1904-01-01 00:33:31.011330058,E4_Temperature,2024-06-27 06:49:37.822550058,29.23
1904-01-01 00:33:31.261340072,E4_Temperature,2024-06-27 06:49:38.072560072,29.23
1904-01-01 00:33:31.511350086,E4_Temperature,2024-06-27 06:49:38.322570086,29.21
1904-01-01 00:33:31.761360099,E4_Temperature,2024-06-27 06:49:38.572580099,29.21
1904-01-01 00:33:32.011370113,E4_Temperature,2024-06-27 06:49:38.822590113,29.21
1904-01-01 00:33:32.261379888,E4_Temperature,2024-06-27 06:49:39.072599888,29.21
1904-01-01 00:33:32.511399915,E4_Temperature,2024-06-27 06:49:39.322619915,29.21
1904-01-01 00:33:32.761409929,E4_Temperature,2024-06-27 06:49:39.572629929,29.21
