Seconds,Bpm
1904-01-01 00:33:13.136,100.0
1904-01-01 00:33:15.536,100.0
1904-01-01 00:33:19.796,96.7741935483871
1904-01-01 00:33:22.916,96.7741935483871
1904-01-01 00:33:52.176,200.0
1904-01-01 00:34:20.476,96.7741935483871
1904-01-01 00:35:37.596,96.7741935483871
1904-01-01 00:35:39.476,96.7741935483871
1904-01-01 00:35:40.096,96.7741935483871
1904-01-01 00:35:43.156,100.0
1904-01-01 00:35:45.596,100.0
1904-01-01 00:35:48.096,96.7741935483871
1904-01-01 00:36:03.796,96.7741935483871
1904-01-01 00:36:04.096,200.0
1904-01-01 00:36:04.396,200.0
1904-01-01 00:36:04.696,200.0
1904-01-01 00:36:06.936,200.0
1904-01-01 00:36:08.616,142.85714285714286
1904-01-01 00:36:09.136,115.38461538461539
1904-01-01 00:36:09.476,176.47058823529412
1904-01-01 00:36:12.776,130.43478260869566
1904-01-01 00:36:13.356,103.44827586206897
1904-01-01 00:36:16.776,200.0
1904-01-01 00:36:18.916,200.0
1904-01-01 00:36:19.056,200.0
1904-01-01 00:36:19.176,200.0
1904-01-01 00:36:19.716,111.11111111111111
1904-01-01 00:36:23.816,115.38461538461539
1904-01-01 00:36:25.576,200.0
1904-01-01 00:36:25.956,157.89473684210526
1904-01-01 00:36:27.676,200.0
1904-01-01 00:36:28.196,115.38461538461539
1904-01-01 00:36:36.036,200.0
1904-01-01 00:36:36.656,96.7741935483871
1904-01-01 00:36:37.916,200.0
1904-01-01 00:36:38.196,200.0
1904-01-01 00:36:38.476,200.0
1904-01-01 00:36:38.816,176.47058823529412
1904-01-01 00:36:38.976,200.0
1904-01-01 00:36:39.496,115.38461538461539
1904-01-01 00:36:40.656,200.0
1904-01-01 00:36:41.176,115.38461538461539
1904-01-01 00:36:42.216,136.36363636363637
1904-01-01 00:36:42.376,200.0
1904-01-01 00:36:42.836,130.43478260869566
1904-01-01 00:36:43.216,157.89473684210526
1904-01-01 00:36:43.676,187.5
1904-01-01 00:37:05.596,96.7741935483871
1904-01-01 00:37:06.216,96.7741935483871
1904-01-01 00:37:06.816,100.0
1904-01-01 00:37:07.436,96.7741935483871
1904-01-01 00:37:08.036,100.0
1904-01-01 00:37:10.396,103.44827586206897
1904-01-01 00:37:14.436,107.14285714285714
