Seconds,Stream,E4_Seconds,Value
1904-01-01 00:36:32.877922061,E4_Gsr,2024-06-28 07:12:30.111000061,0.04869055
1904-01-01 00:36:33.127922061,E4_Gsr,2024-06-28 07:12:30.361000061,0.04740923
1904-01-01 00:36:33.377922061,E4_Gsr,2024-06-28 07:12:30.611000061,0.04740923
1904-01-01 00:36:33.627922061,E4_Gsr,2024-06-28 07:12:30.861000061,0.04484656
1904-01-01 00:36:33.877922061,E4_Gsr,2024-06-28 07:12:31.111000061,0.04740923
1904-01-01 00:36:34.127922061,E4_Gsr,2024-06-28 07:12:31.361000061,0.04869055
1904-01-01 00:36:34.377922061,E4_Gsr,2024-06-28 07:12:31.611000061,0.04869055
1904-01-01 00:36:34.627922061,E4_Gsr,2024-06-28 07:12:31.861000061,0.04740923
1904-01-01 00:36:34.877922061,E4_Gsr,2024-06-28 07:12:32.111000061,0.04612789
1904-01-01 00:36:35.127922061,E4_Gsr,2024-06-28 07:12:32.361000061,0.04869055
1904-01-01 00:36:35.377922061,E4_Gsr,2024-06-28 07:12:32.611000061,0.04740923
1904-01-01 00:36:35.627922061,E4_Gsr,2024-06-28 07:12:32.861000061,0.04612789
1904-01-01 00:36:35.877922061,E4_Gsr,2024-06-28 07:12:33.111000061,0.04484656
1904-01-01 00:36:36.127922061,E4_Gsr,2024-06-28 07:12:33.361000061,0.04484656
1904-01-01 00:36:36.377922061,E4_Gsr,2024-06-28 07:12:33.611000061,0.04740923
1904-01-01 00:36:36.627922061,E4_Gsr,2024-06-28 07:12:33.861000061,0.04869055
1904-01-01 00:36:36.877922061,E4_Gsr,2024-06-28 07:12:34.111000061,0.04869055
1904-01-01 00:36:37.127922061,E4_Gsr,2024-06-28 07:12:34.361000061,0.04612789
1904-01-01 00:36:37.377922061,E4_Gsr,2024-06-28 07:12:34.611000061,0.04740923
1904-01-01 00:36:37.627922061,E4_Gsr,2024-06-28 07:12:34.861000061,0.04740923
1904-01-01 00:36:37.877922061,E4_Gsr,2024-06-28 07:12:35.111000061,0.05125322
1904-01-01 00:36:38.127922061,E4_Gsr,2024-06-28 07:12:35.361000061,0.04997189
1904-01-01 00:36:38.377922061,E4_Gsr,2024-06-28 07:12:35.611000061,0.04869055
1904-01-01 00:36:38.627922061,E4_Gsr,2024-06-28 07:12:35.861000061,0.04740923
1904-01-01 00:36:38.877922061,E4_Gsr,2024-06-28 07:12:36.111000061,0.05637854
1904-01-01 00:36:39.127922061,E4_Gsr,2024-06-28 07:12:36.361000061,0.05125322
1904-01-01 00:36:39.377922061,E4_Gsr,2024-06-28 07:12:36.611000061,0.04997189
1904-01-01 00:36:39.627922061,E4_Gsr,2024-06-28 07:12:36.861000061,0.04612789
1904-01-01 00:36:39.877922061,E4_Gsr,2024-06-28 07:12:37.111000061,0.04612789
1904-01-01 00:36:40.127922061,E4_Gsr,2024-06-28 07:12:37.361000061,0.04740923
1904-01-01 00:36:40.377922061,E4_Gsr,2024-06-28 07:12:37.611000061,0.04869055
1904-01-01 00:36:40.627922061,E4_Gsr,2024-06-28 07:12:37.861000061,0.04869055
1904-01-01 00:36:40.877922061,E4_Gsr,2024-06-28 07:12:38.111000061,0.04612789
1904-01-01 00:36:41.127922061,E4_Gsr,2024-06-28 07:12:38.361000061,0.04869055
1904-01-01 00:36:41.377922061,E4_Gsr,2024-06-28 07:12:38.611000061,0.04740923
1904-01-01 00:36:41.627922061,E4_Gsr,2024-06-28 07:12:38.861000061,0.04997189
1904-01-01 00:36:41.877922061,E4_Gsr,2024-06-28 07:12:39.111000061,0.05637854
1904-01-01 00:36:42.127922061,E4_Gsr,2024-06-28 07:12:39.361000061,0.05125322
1904-01-01 00:36:42.377922061,E4_Gsr,2024-06-28 07:12:39.611000061,0.04740923
1904-01-01 00:36:42.627922061,E4_Gsr,2024-06-28 07:12:39.861000061,0.04997189
1904-01-01 00:36:42.877922061,E4_Gsr,2024-06-28 07:12:40.111000061,0.04869055
1904-01-01 00:36:43.127922061,E4_Gsr,2024-06-28 07:12:40.361000061,0.05253455
1904-01-01 00:36:43.377922061,E4_Gsr,2024-06-28 07:12:40.611000061,0.04997189
1904-01-01 00:36:43.627922061,E4_Gsr,2024-06-28 07:12:40.861000061,0.04869055
1904-01-01 00:36:43.877922061,E4_Gsr,2024-06-28 07:12:41.111000061,0.04869055
1904-01-01 00:36:44.127922061,E4_Gsr,2024-06-28 07:12:41.361000061,0.04997189
1904-01-01 00:36:44.377922061,E4_Gsr,2024-06-28 07:12:41.611000061,0.04997189
1904-01-01 00:36:44.627922061,E4_Gsr,2024-06-28 07:12:41.861000061,0.05125322
1904-01-01 00:36:44.877922061,E4_Gsr,2024-06-28 07:12:42.111000061,0.04869055
1904-01-01 00:36:45.127922061,E4_Gsr,2024-06-28 07:12:42.361000061,0.04997189
1904-01-01 00:36:45.377922061,E4_Gsr,2024-06-28 07:12:42.611000061,0.05125322
1904-01-01 00:36:45.627922061,E4_Gsr,2024-06-28 07:12:42.861000061,0.05125322
1904-01-01 00:36:45.877922061,E4_Gsr,2024-06-28 07:12:43.111000061,0.05253455
1904-01-01 00:36:46.127922061,E4_Gsr,2024-06-28 07:12:43.361000061,0.04997189
1904-01-01 00:36:46.377922061,E4_Gsr,2024-06-28 07:12:43.611000061,0.04997189
1904-01-01 00:36:46.627922061,E4_Gsr,2024-06-28 07:12:43.861000061,0.05125322
1904-01-01 00:36:46.877922061,E4_Gsr,2024-06-28 07:12:44.111000061,0.05253455
1904-01-01 00:36:47.127922061,E4_Gsr,2024-06-28 07:12:44.361000061,0.0422839
1904-01-01 00:36:47.377922061,E4_Gsr,2024-06-28 07:12:44.611000061,0.03715857
1904-01-01 00:36:47.627922061,E4_Gsr,2024-06-28 07:12:44.861000061,0.03972124
1904-01-01 00:36:47.877922061,E4_Gsr,2024-06-28 07:12:45.111000061,0.03972124
1904-01-01 00:36:48.127922061,E4_Gsr,2024-06-28 07:12:45.361000061,0.04100257
1904-01-01 00:36:48.377922061,E4_Gsr,2024-06-28 07:12:45.611000061,0.03972124
1904-01-01 00:36:48.627922061,E4_Gsr,2024-06-28 07:12:45.861000061,0.03843991
1904-01-01 00:36:48.877922061,E4_Gsr,2024-06-28 07:12:46.111000061,0.03715857
1904-01-01 00:36:49.127922061,E4_Gsr,2024-06-28 07:12:46.361000061,0.04100257
1904-01-01 00:36:49.377922061,E4_Gsr,2024-06-28 07:12:46.611000061,0.04100257
1904-01-01 00:36:49.627922061,E4_Gsr,2024-06-28 07:12:46.861000061,0.0422839
1904-01-01 00:36:49.877922061,E4_Gsr,2024-06-28 07:12:47.111000061,0.03843991
1904-01-01 00:36:50.127922061,E4_Gsr,2024-06-28 07:12:47.361000061,0.03843991
1904-01-01 00:36:50.377922061,E4_Gsr,2024-06-28 07:12:47.611000061,0.03972124
1904-01-01 00:36:50.627922061,E4_Gsr,2024-06-28 07:12:47.861000061,0.04100257
1904-01-01 00:36:50.877922061,E4_Gsr,2024-06-28 07:12:48.111000061,0.03972124
1904-01-01 00:36:51.127922061,E4_Gsr,2024-06-28 07:12:48.361000061,0.03843991
1904-01-01 00:36:51.377922061,E4_Gsr,2024-06-28 07:12:48.611000061,0.03715857
1904-01-01 00:36:51.627922061,E4_Gsr,2024-06-28 07:12:48.861000061,0.03459591
1904-01-01 00:36:51.877922061,E4_Gsr,2024-06-28 07:12:49.111000061,0.03587724
1904-01-01 00:36:52.127922061,E4_Gsr,2024-06-28 07:12:49.361000061,0.03587724
1904-01-01 00:36:52.377922061,E4_Gsr,2024-06-28 07:12:49.611000061,0.03331458
