Seconds,Stream,E4_Seconds,Value
1904-01-01 00:36:35.790601972,E4_Ibi,2024-06-28 07:12:33.023679972,0.4687717
1904-01-01 00:36:36.212502006,E4_Ibi,2024-06-28 07:12:33.445580006,0.4218945
1904-01-01 00:36:36.712522033,E4_Ibi,2024-06-28 07:12:33.945600033,0.5000231
1904-01-01 00:37:59.356971982,E4_Ibi,2024-06-28 07:13:56.590049982,0.5156488
1904-01-01 00:38:48.468621972,E4_Ibi,2024-06-28 07:14:45.701699972,0.4687717
1904-01-01 00:38:51.078121903,E4_Ibi,2024-06-28 07:14:48.311199903,0.4687719
1904-01-01 00:38:57.312782052,E4_Ibi,2024-06-28 07:14:54.545860052,0.4843974
1904-01-01 00:38:57.812802079,E4_Ibi,2024-06-28 07:14:55.045880079,0.5000231
1904-01-01 00:39:59.081271890,E4_Ibi,2024-06-28 07:15:56.314349890,0.7656605
1904-01-01 00:39:59.893801930,E4_Ibi,2024-06-28 07:15:57.126879930,0.8125377
1904-01-01 00:40:00.690721992,E4_Ibi,2024-06-28 07:15:57.923799992,0.796912
1904-01-01 00:40:01.565762046,E4_Ibi,2024-06-28 07:15:58.798840046,0.8750405
1904-01-01 00:40:02.362672093,E4_Ibi,2024-06-28 07:15:59.595750093,0.796912
1904-01-01 00:40:03.253341916,E4_Ibi,2024-06-28 07:16:00.486419916,0.8906662
1904-01-01 00:40:04.050251964,E4_Ibi,2024-06-28 07:16:01.283329964,0.7969117
1904-01-01 00:40:14.441351893,E4_Ibi,2024-06-28 07:16:11.674429893,0.8906662
1904-01-01 00:40:15.269521955,E4_Ibi,2024-06-28 07:16:12.502599955,0.8281634
1904-01-01 00:40:23.519901994,E4_Ibi,2024-06-28 07:16:20.752979994,0.7656602
1904-01-01 00:40:24.394942048,E4_Ibi,2024-06-28 07:16:21.628020048,0.8750405
1904-01-01 00:40:25.223102096,E4_Ibi,2024-06-28 07:16:22.456180096,0.8281634
1904-01-01 00:40:26.035641912,E4_Ibi,2024-06-28 07:16:23.268719912,0.8125377
1904-01-01 00:40:32.879712108,E4_Ibi,2024-06-28 07:16:30.112790108,0.8906662
1904-01-01 00:40:33.801631930,E4_Ibi,2024-06-28 07:16:31.034709930,0.9219177
1904-01-01 00:40:34.770421985,E4_Ibi,2024-06-28 07:16:32.003499985,0.9687948
1904-01-01 00:40:35.723592046,E4_Ibi,2024-06-28 07:16:32.956670046,0.9531691
1904-01-01 00:40:36.583002093,E4_Ibi,2024-06-28 07:16:33.816080093,0.8594148
1904-01-01 00:40:37.520551923,E4_Ibi,2024-06-28 07:16:34.753629923,0.9375434
1904-01-01 00:40:38.411211970,E4_Ibi,2024-06-28 07:16:35.644289970,0.8906662
1904-01-01 00:40:39.364382032,E4_Ibi,2024-06-28 07:16:36.597460032,0.9531691
1904-01-01 00:40:45.974061969,E4_Ibi,2024-06-28 07:16:43.207139969,1.015672
1904-01-01 00:40:46.880362037,E4_Ibi,2024-06-28 07:16:44.113440037,0.9062919
1904-01-01 00:53:28.274991992,E4_Ibi,2024-06-28 07:29:25.508069992,0.7187833
1904-01-01 00:53:29.025032045,E4_Ibi,2024-06-28 07:29:26.258110045,0.7500348
1904-01-01 00:53:36.072232011,E4_Ibi,2024-06-28 07:29:33.305310011,0.7031577
1904-01-01 00:53:57.354471925,E4_Ibi,2024-06-28 07:29:54.587549925,0.796912
1904-01-01 00:53:58.167001966,E4_Ibi,2024-06-28 07:29:55.400079966,0.8125377
1904-01-01 00:53:58.963912013,E4_Ibi,2024-06-28 07:29:56.196990013,0.7969117
1904-01-01 00:53:59.713952067,E4_Ibi,2024-06-28 07:29:56.947030067,0.7500348
1904-01-01 00:54:00.495241883,E4_Ibi,2024-06-28 07:29:57.728319883,0.7812862
1904-01-01 00:58:12.350651982,E4_Ibi,2024-06-28 07:34:09.583729982,0.7344091
1904-01-01 00:58:13.131942037,E4_Ibi,2024-06-28 07:34:10.365020037,0.7812862
1904-01-01 00:58:13.835092071,E4_Ibi,2024-06-28 07:34:11.068170071,0.7031574
1904-01-01 00:58:14.507002118,E4_Ibi,2024-06-28 07:34:11.740080118,0.6719062
