Seconds,Stream,E4_Seconds,Value
1904-01-01 00:36:35.790601972,E4_Hr,2024-06-28 07:12:33.023679972,127.9941
1904-01-01 00:36:36.212502006,E4_Hr,2024-06-28 07:12:33.445580006,142.2156
1904-01-01 00:36:36.712522033,E4_Hr,2024-06-28 07:12:33.945600033,119.9945
1904-01-01 00:37:59.356971982,E4_Hr,2024-06-28 07:13:56.590049982,116.3583
1904-01-01 00:38:48.468621972,E4_Hr,2024-06-28 07:14:45.701699972,127.9941
1904-01-01 00:38:51.078121903,E4_Hr,2024-06-28 07:14:48.311199903,127.994
1904-01-01 00:38:57.312782052,E4_Hr,2024-06-28 07:14:54.545860052,123.8652
1904-01-01 00:38:57.812802079,E4_Hr,2024-06-28 07:14:55.045880079,119.9945
1904-01-01 00:39:59.081271890,E4_Hr,2024-06-28 07:15:56.314349890,78.36371
1904-01-01 00:39:59.893801930,E4_Hr,2024-06-28 07:15:57.126879930,73.84273
1904-01-01 00:40:00.690721992,E4_Hr,2024-06-28 07:15:57.923799992,75.29063
1904-01-01 00:40:01.565762046,E4_Hr,2024-06-28 07:15:58.798840046,68.56825
1904-01-01 00:40:02.362672093,E4_Hr,2024-06-28 07:15:59.595750093,75.29063
1904-01-01 00:40:03.253341916,E4_Hr,2024-06-28 07:16:00.486419916,67.3653
1904-01-01 00:40:04.050251964,E4_Hr,2024-06-28 07:16:01.283329964,75.29065
1904-01-01 00:40:14.441351893,E4_Hr,2024-06-28 07:16:11.674429893,67.3653
1904-01-01 00:40:15.269521955,E4_Hr,2024-06-28 07:16:12.502599955,72.44947
1904-01-01 00:40:23.519901994,E4_Hr,2024-06-28 07:16:20.752979994,78.36374
1904-01-01 00:40:24.394942048,E4_Hr,2024-06-28 07:16:21.628020048,68.56825
1904-01-01 00:40:25.223102096,E4_Hr,2024-06-28 07:16:22.456180096,72.44947
1904-01-01 00:40:26.035641912,E4_Hr,2024-06-28 07:16:23.268719912,73.84273
1904-01-01 00:40:32.879712108,E4_Hr,2024-06-28 07:16:30.112790108,67.3653
1904-01-01 00:40:33.801631930,E4_Hr,2024-06-28 07:16:31.034709930,65.08173
1904-01-01 00:40:34.770421985,E4_Hr,2024-06-28 07:16:32.003499985,61.93262
1904-01-01 00:40:35.723592046,E4_Hr,2024-06-28 07:16:32.956670046,62.94791
1904-01-01 00:40:36.583002093,E4_Hr,2024-06-28 07:16:33.816080093,69.81495
1904-01-01 00:40:37.520551923,E4_Hr,2024-06-28 07:16:34.753629923,63.99704
1904-01-01 00:40:38.411211970,E4_Hr,2024-06-28 07:16:35.644289970,67.3653
1904-01-01 00:40:39.364382032,E4_Hr,2024-06-28 07:16:36.597460032,62.94791
1904-01-01 00:40:45.974061969,E4_Hr,2024-06-28 07:16:43.207139969,59.07419
1904-01-01 00:40:46.880362037,E4_Hr,2024-06-28 07:16:44.113440037,66.20383
1904-01-01 00:53:28.274991992,E4_Hr,2024-06-28 07:29:25.508069992,83.47439
1904-01-01 00:53:29.025032045,E4_Hr,2024-06-28 07:29:26.258110045,79.99628
1904-01-01 00:53:36.072232011,E4_Hr,2024-06-28 07:29:33.305310011,85.32937
1904-01-01 00:53:57.354471925,E4_Hr,2024-06-28 07:29:54.587549925,75.29063
1904-01-01 00:53:58.167001966,E4_Hr,2024-06-28 07:29:55.400079966,73.84273
1904-01-01 00:53:58.963912013,E4_Hr,2024-06-28 07:29:56.196990013,75.29065
1904-01-01 00:53:59.713952067,E4_Hr,2024-06-28 07:29:56.947030067,79.99628
1904-01-01 00:54:00.495241883,E4_Hr,2024-06-28 07:29:57.728319883,76.79644
1904-01-01 00:58:12.350651982,E4_Hr,2024-06-28 07:34:09.583729982,81.69833
1904-01-01 00:58:13.131942037,E4_Hr,2024-06-28 07:34:10.365020037,76.79644
1904-01-01 00:58:13.835092071,E4_Hr,2024-06-28 07:34:11.068170071,85.3294
1904-01-01 00:58:14.507002118,E4_Hr,2024-06-28 07:34:11.740080118,89.29817
