Seconds,Stream,E4_Seconds,Value
1904-01-01 00:36:32.558641913,E4_Temperature,2024-06-28 07:12:29.791719913,32.47
1904-01-01 00:36:32.808651927,E4_Temperature,2024-06-28 07:12:30.041729927,32.47
1904-01-01 00:36:33.058661941,E4_Temperature,2024-06-28 07:12:30.291739941,32.47
1904-01-01 00:36:33.308671954,E4_Temperature,2024-06-28 07:12:30.541749954,32.47
1904-01-01 00:36:33.558681968,E4_Temperature,2024-06-28 07:12:30.791759968,32.47
1904-01-01 00:36:33.808691981,E4_Temperature,2024-06-28 07:12:31.041769981,32.47
1904-01-01 00:36:34.058712009,E4_Temperature,2024-06-28 07:12:31.291790009,32.47
1904-01-01 00:36:34.308722022,E4_Temperature,2024-06-28 07:12:31.541800022,32.47
1904-01-01 00:36:34.558732036,E4_Temperature,2024-06-28 07:12:31.791810036,32.45
1904-01-01 00:36:34.808742049,E4_Temperature,2024-06-28 07:12:32.041820049,32.45
1904-01-01 00:36:35.058752063,E4_Temperature,2024-06-28 07:12:32.291830063,32.45
1904-01-01 00:36:35.308762076,E4_Temperature,2024-06-28 07:12:32.541840076,32.45
1904-01-01 00:36:35.558782104,E4_Temperature,2024-06-28 07:12:32.791860104,32.45
1904-01-01 00:36:35.808792117,E4_Temperature,2024-06-28 07:12:33.041870117,32.45
1904-01-01 00:36:36.058801892,E4_Temperature,2024-06-28 07:12:33.291879892,32.45
1904-01-01 00:36:36.308811906,E4_Temperature,2024-06-28 07:12:33.541889906,32.45
1904-01-01 00:36:36.558821920,E4_Temperature,2024-06-28 07:12:33.791899920,32.45
1904-01-01 00:36:36.808831933,E4_Temperature,2024-06-28 07:12:34.041909933,32.45
1904-01-01 00:36:37.058851960,E4_Temperature,2024-06-28 07:12:34.291929960,32.45
1904-01-01 00:36:37.308861974,E4_Temperature,2024-06-28 07:12:34.541939974,32.45
1904-01-01 00:36:37.558871987,E4_Temperature,2024-06-28 07:12:34.791949987,32.45
1904-01-01 00:36:37.808882001,E4_Temperature,2024-06-28 07:12:35.041960001,32.45
1904-01-01 00:36:38.058892015,E4_Temperature,2024-06-28 07:12:35.291970015,32.45
1904-01-01 00:36:38.308902028,E4_Temperature,2024-06-28 07:12:35.541980028,32.45
1904-01-01 00:36:38.558912042,E4_Temperature,2024-06-28 07:12:35.791990042,32.45
1904-01-01 00:36:38.808932069,E4_Temperature,2024-06-28 07:12:36.042010069,32.45
1904-01-01 00:36:39.058942082,E4_Temperature,2024-06-28 07:12:36.292020082,32.45
1904-01-01 00:36:39.308952096,E4_Temperature,2024-06-28 07:12:36.542030096,32.45
1904-01-01 00:36:39.558962110,E4_Temperature,2024-06-28 07:12:36.792040110,32.47
1904-01-01 00:36:39.808971885,E4_Temperature,2024-06-28 07:12:37.042049885,32.47
