Seconds,Bpm
1904-01-01 00:14:20.101984,100.0
1904-01-01 00:14:20.681984,103.44827586206897
1904-01-01 00:14:21.261984,103.44827586206897
1904-01-01 00:14:21.841984,103.44827586206897
1904-01-01 00:14:22.421984,103.44827586206897
1904-01-01 00:14:23.041984,96.7741935483871
1904-01-01 00:14:23.681984,93.75
1904-01-01 00:14:24.321984,93.75
1904-01-01 00:14:29.801984,100.0
1904-01-01 00:14:30.401984,100.0
1904-01-01 00:14:31.021984,96.7741935483871
1904-01-01 00:14:31.621984,100.0
1904-01-01 00:14:32.221984,100.0
1904-01-01 00:14:32.841984,96.7741935483871
1904-01-01 00:14:33.461984,96.7741935483871
1904-01-01 00:14:34.081984,96.7741935483871
1904-01-01 00:14:34.701984,96.7741935483871
1904-01-01 00:14:35.301984,100.0
1904-01-01 00:14:35.881984,103.44827586206897
1904-01-01 00:14:36.481984,100.0
1904-01-01 00:14:38.821984,103.44827586206897
1904-01-01 00:14:39.421984,100.0
1904-01-01 00:14:40.001984,103.44827586206897
1904-01-01 00:14:40.581984,103.44827586206897
1904-01-01 00:14:41.161984,103.44827586206897
1904-01-01 00:14:44.161984,100.0
1904-01-01 00:14:44.761984,100.0
1904-01-01 00:14:45.341984,103.44827586206897
1904-01-01 00:14:45.921984,103.44827586206897
1904-01-01 00:14:46.481984,107.14285714285714
1904-01-01 00:14:47.061984,103.44827586206897
1904-01-01 00:14:47.621984,107.14285714285714
1904-01-01 00:14:55.101984,107.14285714285714
1904-01-01 00:14:55.681984,103.44827586206897
1904-01-01 00:14:56.241984,107.14285714285714
1904-01-01 00:14:56.801984,107.14285714285714
1904-01-01 00:14:57.361984,107.14285714285714
1904-01-01 00:14:57.921984,107.14285714285714
1904-01-01 00:14:58.481984,107.14285714285714
1904-01-01 00:14:59.021984,111.11111111111111
1904-01-01 00:14:59.581984,107.14285714285714
1904-01-01 00:15:01.781984,111.11111111111111
1904-01-01 00:15:02.341984,107.14285714285714
1904-01-01 00:15:02.901984,107.14285714285714
1904-01-01 00:15:05.181984,96.7741935483871
1904-01-01 00:15:10.161984,103.44827586206897
1904-01-01 00:15:10.741984,103.44827586206897
1904-01-01 00:15:12.961984,107.14285714285714
1904-01-01 00:15:15.161984,107.14285714285714
1904-01-01 00:15:15.721984,107.14285714285714
1904-01-01 00:15:16.301984,103.44827586206897
1904-01-01 00:15:16.901984,100.0
1904-01-01 00:15:24.601984,96.7741935483871
1904-01-01 00:15:25.201984,100.0
1904-01-01 00:15:25.801984,100.0
1904-01-01 00:15:26.401984,100.0
1904-01-01 00:15:27.001984,100.0
1904-01-01 00:15:27.601984,100.0
1904-01-01 00:15:35.701984,100.0
1904-01-01 00:15:36.321984,96.7741935483871
1904-01-01 00:15:36.921984,100.0
1904-01-01 00:15:37.521984,100.0
1904-01-01 00:15:38.101984,103.44827586206897
1904-01-01 00:15:38.721984,96.7741935483871
1904-01-01 00:15:39.321984,100.0
1904-01-01 00:15:39.921984,100.0
1904-01-01 00:15:45.881984,100.0
1904-01-01 00:15:46.481984,100.0
1904-01-01 00:15:47.081984,100.0
1904-01-01 00:15:47.701984,96.7741935483871
1904-01-01 00:15:48.301984,100.0
1904-01-01 00:15:48.921984,96.7741935483871
1904-01-01 00:15:51.281984,103.44827586206897
1904-01-01 00:15:51.861984,103.44827586206897
1904-01-01 00:15:54.161984,103.44827586206897
1904-01-01 00:15:54.741984,103.44827586206897
1904-01-01 00:15:55.321984,103.44827586206897
1904-01-01 00:15:55.921984,100.0
1904-01-01 00:16:00.741984,100.0
1904-01-01 00:16:01.341984,100.0
1904-01-01 00:16:01.921984,103.44827586206897
1904-01-01 00:16:02.501984,103.44827586206897
1904-01-01 00:16:03.081984,103.44827586206897
1904-01-01 00:16:03.661984,103.44827586206897
1904-01-01 00:16:04.221984,107.14285714285714
1904-01-01 00:16:04.821984,100.0
1904-01-01 00:16:05.441984,96.7741935483871
1904-01-01 00:16:06.061984,96.7741935483871
1904-01-01 00:16:15.781984,103.44827586206897
1904-01-01 00:16:16.341984,107.14285714285714
1904-01-01 00:16:16.901984,107.14285714285714
1904-01-01 00:16:17.461984,107.14285714285714
1904-01-01 00:16:18.021984,107.14285714285714
1904-01-01 00:16:18.601984,103.44827586206897
1904-01-01 00:16:21.601984,100.0
1904-01-01 00:16:22.201984,100.0
1904-01-01 00:16:22.801984,100.0
1904-01-01 00:16:23.381984,103.44827586206897
1904-01-01 00:16:23.961984,103.44827586206897
1904-01-01 00:16:24.541984,103.44827586206897
1904-01-01 00:16:26.941984,100.0
1904-01-01 00:16:27.521984,103.44827586206897
1904-01-01 00:16:28.121984,100.0
1904-01-01 00:16:28.721984,100.0
1904-01-01 00:16:29.321984,100.0
1904-01-01 00:16:29.901984,103.44827586206897
1904-01-01 00:16:30.501984,100.0
1904-01-01 00:16:31.101984,100.0
1904-01-01 00:16:31.701984,100.0
1904-01-01 00:16:36.361984,107.14285714285714
1904-01-01 00:16:36.941984,103.44827586206897
1904-01-01 00:16:40.501984,100.0
1904-01-01 00:16:45.881984,100.0
1904-01-01 00:16:46.461984,103.44827586206897
1904-01-01 00:16:47.041984,103.44827586206897
1904-01-01 00:16:47.621984,103.44827586206897
1904-01-01 00:16:48.201984,103.44827586206897
1904-01-01 00:16:48.781984,103.44827586206897
1904-01-01 00:16:51.061984,107.14285714285714
1904-01-01 00:16:51.621984,107.14285714285714
1904-01-01 00:16:55.601984,103.44827586206897
1904-01-01 00:16:56.181984,103.44827586206897
1904-01-01 00:16:56.761984,103.44827586206897
1904-01-01 00:16:57.341984,103.44827586206897
1904-01-01 00:16:57.921984,103.44827586206897
1904-01-01 00:16:58.501984,103.44827586206897
1904-01-01 00:17:02.501984,107.14285714285714
1904-01-01 00:17:03.061984,107.14285714285714
1904-01-01 00:17:03.641984,103.44827586206897
1904-01-01 00:17:04.201984,107.14285714285714
1904-01-01 00:17:04.781984,103.44827586206897
1904-01-01 00:17:05.361984,103.44827586206897
1904-01-01 00:17:05.941984,103.44827586206897
1904-01-01 00:17:11.761984,107.14285714285714
1904-01-01 00:17:12.321984,107.14285714285714
1904-01-01 00:17:12.861984,111.11111111111111
1904-01-01 00:17:13.421984,107.14285714285714
