Seconds,Stream,E4_Seconds,Value
1904-01-01 00:13:44.613006092,E4_Gsr,2024-06-27 08:05:15.252000092,0.01665728
1904-01-01 00:13:44.863006093,E4_Gsr,2024-06-27 08:05:15.502000093,0.05637854
1904-01-01 00:13:45.113006093,E4_Gsr,2024-06-27 08:05:15.752000093,0.003843968
1904-01-01 00:13:45.363006093,E4_Gsr,2024-06-27 08:05:16.002000093,0.003843968
1904-01-01 00:13:45.613006092,E4_Gsr,2024-06-27 08:05:16.252000092,0.00640663
1904-01-01 00:13:45.863006093,E4_Gsr,2024-06-27 08:05:16.502000093,0.007687961
1904-01-01 00:13:46.113006093,E4_Gsr,2024-06-27 08:05:16.752000093,0.01665728
1904-01-01 00:13:46.363006093,E4_Gsr,2024-06-27 08:05:17.002000093,0.003843968
1904-01-01 00:13:46.613006092,E4_Gsr,2024-06-27 08:05:17.252000092,0.003843968
1904-01-01 00:13:46.863006093,E4_Gsr,2024-06-27 08:05:17.502000093,0.03972124
1904-01-01 00:13:47.113006093,E4_Gsr,2024-06-27 08:05:17.752000093,0.01025062
1904-01-01 00:13:47.363006093,E4_Gsr,2024-06-27 08:05:18.002000093,0.007687961
1904-01-01 00:13:47.613006092,E4_Gsr,2024-06-27 08:05:18.252000092,0.003843968
1904-01-01 00:13:47.863006093,E4_Gsr,2024-06-27 08:05:18.502000093,0.003843968
1904-01-01 00:13:48.113006093,E4_Gsr,2024-06-27 08:05:18.752000093,0.00640663
1904-01-01 00:13:48.363006093,E4_Gsr,2024-06-27 08:05:19.002000093,0.00640663
1904-01-01 00:13:48.613006092,E4_Gsr,2024-06-27 08:05:19.252000092,0.00640663
1904-01-01 00:13:48.863006093,E4_Gsr,2024-06-27 08:05:19.502000093,0.003843968
1904-01-01 00:13:49.113006093,E4_Gsr,2024-06-27 08:05:19.752000093,0.007687961
1904-01-01 00:13:49.363006093,E4_Gsr,2024-06-27 08:05:20.002000093,0.003843968
1904-01-01 00:13:49.613006092,E4_Gsr,2024-06-27 08:05:20.252000092,0.01025062
1904-01-01 00:13:49.863006093,E4_Gsr,2024-06-27 08:05:20.502000093,0.174261
1904-01-01 00:13:50.113006093,E4_Gsr,2024-06-27 08:05:20.752000093,0.7841746
1904-01-01 00:13:50.363006093,E4_Gsr,2024-06-27 08:05:21.002000093,0.3526329
1904-01-01 00:13:50.613006092,E4_Gsr,2024-06-27 08:05:21.252000092,0.3526329
1904-01-01 00:13:50.863006093,E4_Gsr,2024-06-27 08:05:21.502000093,1.17781
1904-01-01 00:13:51.113006093,E4_Gsr,2024-06-27 08:05:21.752000093,0.3988299
1904-01-01 00:13:51.363006093,E4_Gsr,2024-06-27 08:05:22.002000093,0.0
1904-01-01 00:13:51.613006092,E4_Gsr,2024-06-27 08:05:22.252000092,0.1268518
1904-01-01 00:13:51.863006093,E4_Gsr,2024-06-27 08:05:22.502000093,0.6329775
1904-01-01 00:13:52.113006093,E4_Gsr,2024-06-27 08:05:22.752000093,0.6739801
1904-01-01 00:13:52.363006093,E4_Gsr,2024-06-27 08:05:23.002000093,0.02461216
1904-01-01 00:13:52.613006092,E4_Gsr,2024-06-27 08:05:23.252000092,0.0
1904-01-01 00:13:52.863006093,E4_Gsr,2024-06-27 08:05:23.502000093,0.0
