Seconds,Stream,E4_Seconds,Value
1904-01-01 00:17:51.201265961,E4_Hr,2024-06-24 09:42:22.843369961,59.99723
1904-01-01 00:17:52.201306015,E4_Hr,2024-06-24 09:42:23.843410015,59.99721
1904-01-01 00:17:53.154476076,E4_Hr,2024-06-24 09:42:24.796580076,62.94791
1904-01-01 00:17:54.060765892,E4_Hr,2024-06-24 09:42:25.702869892,66.20383
1904-01-01 00:17:54.888935952,E4_Hr,2024-06-24 09:42:26.531039952,72.44947
1904-01-01 00:17:55.779596001,E4_Hr,2024-06-24 09:42:27.421700001,67.3653
1904-01-01 00:17:56.732766062,E4_Hr,2024-06-24 09:42:28.374870062,62.94791
1904-01-01 00:17:57.732815891,E4_Hr,2024-06-24 09:42:29.374919891,59.99723
1904-01-01 00:17:58.748485952,E4_Hr,2024-06-24 09:42:30.390589952,59.07419
1904-01-01 00:17:59.779786020,E4_Hr,2024-06-24 09:42:31.421890020,58.17912
1904-01-01 00:18:00.701706081,E4_Hr,2024-06-24 09:42:32.343810081,65.08173
1904-01-01 00:18:01.701745897,E4_Hr,2024-06-24 09:42:33.343849897,59.99723
1904-01-01 00:18:02.670545965,E4_Hr,2024-06-24 09:42:34.312649965,61.93262
1904-01-01 00:18:03.576836020,E4_Hr,2024-06-24 09:42:35.218940020,66.20383
1904-01-01 00:18:04.498756081,E4_Hr,2024-06-24 09:42:36.140860081,65.08173
1904-01-01 00:18:05.451925903,E4_Hr,2024-06-24 09:42:37.094029903,62.94789
1904-01-01 00:18:06.420715957,E4_Hr,2024-06-24 09:42:38.062819957,61.93262
1904-01-01 00:18:07.358256012,E4_Hr,2024-06-24 09:42:39.000360012,63.99704
1904-01-01 00:18:08.358306080,E4_Hr,2024-06-24 09:42:40.000410080,59.99723
1904-01-01 00:18:09.389605909,E4_Hr,2024-06-24 09:42:41.031709909,58.17912
1904-01-01 00:18:10.327145964,E4_Hr,2024-06-24 09:42:41.969249964,63.99704
1904-01-01 00:18:11.295946032,E4_Hr,2024-06-24 09:42:42.938050032,61.93262
1904-01-01 00:18:12.280366093,E4_Hr,2024-06-24 09:42:43.922470093,60.94956
1904-01-01 00:18:13.217905909,E4_Hr,2024-06-24 09:42:44.860009909,63.99704
1904-01-01 00:18:14.155445963,E4_Hr,2024-06-24 09:42:45.797549963,63.99704
1904-01-01 00:18:15.139866024,E4_Hr,2024-06-24 09:42:46.781970024,60.94956
1904-01-01 00:18:16.139916092,E4_Hr,2024-06-24 09:42:47.782020092,59.99721
1904-01-01 00:18:17.108715921,E4_Hr,2024-06-24 09:42:48.750819921,61.93262
1904-01-01 00:18:18.140005976,E4_Hr,2024-06-24 09:42:49.782109976,58.17913
