Seconds,Stream,E4_Seconds,Value
1904-01-01 00:19:42.598151028,E4_Temperature,2024-06-25 08:46:59.487380028,27.81
1904-01-01 00:19:42.848171055,E4_Temperature,2024-06-25 08:46:59.737400055,27.81
1904-01-01 00:19:43.098181069,E4_Temperature,2024-06-25 08:46:59.987410069,27.81
1904-01-01 00:19:43.348191082,E4_Temperature,2024-06-25 08:47:00.237420082,27.81
1904-01-01 00:19:43.598201096,E4_Temperature,2024-06-25 08:47:00.487430096,27.79
1904-01-01 00:19:43.848211109,E4_Temperature,2024-06-25 08:47:00.737440109,27.79
1904-01-01 00:19:44.098220884,E4_Temperature,2024-06-25 08:47:00.987449884,27.79
1904-01-01 00:19:44.348240912,E4_Temperature,2024-06-25 08:47:01.237469912,27.79
1904-01-01 00:19:44.598250925,E4_Temperature,2024-06-25 08:47:01.487479925,27.77
1904-01-01 00:19:44.848260939,E4_Temperature,2024-06-25 08:47:01.737489939,27.77
1904-01-01 00:19:45.098270952,E4_Temperature,2024-06-25 08:47:01.987499952,27.77
1904-01-01 00:19:45.348280966,E4_Temperature,2024-06-25 08:47:02.237509966,27.77
1904-01-01 00:19:45.598290979,E4_Temperature,2024-06-25 08:47:02.487519979,27.75
1904-01-01 00:19:45.848311007,E4_Temperature,2024-06-25 08:47:02.737540007,27.75
1904-01-01 00:19:46.098321020,E4_Temperature,2024-06-25 08:47:02.987550020,27.75
1904-01-01 00:19:46.348331034,E4_Temperature,2024-06-25 08:47:03.237560034,27.75
1904-01-01 00:19:46.598341047,E4_Temperature,2024-06-25 08:47:03.487570047,27.77
1904-01-01 00:19:46.848351061,E4_Temperature,2024-06-25 08:47:03.737580061,27.77
1904-01-01 00:19:47.098361075,E4_Temperature,2024-06-25 08:47:03.987590075,27.77
1904-01-01 00:19:47.348371088,E4_Temperature,2024-06-25 08:47:04.237600088,27.77
1904-01-01 00:19:47.598391115,E4_Temperature,2024-06-25 08:47:04.487620115,27.77
1904-01-01 00:19:47.848400890,E4_Temperature,2024-06-25 08:47:04.737629890,27.77
1904-01-01 00:19:48.098410904,E4_Temperature,2024-06-25 08:47:04.987639904,27.77
1904-01-01 00:19:48.348420918,E4_Temperature,2024-06-25 08:47:05.237649918,27.77
1904-01-01 00:19:48.598430931,E4_Temperature,2024-06-25 08:47:05.487659931,27.79
1904-01-01 00:19:48.848440945,E4_Temperature,2024-06-25 08:47:05.737669945,27.79
1904-01-01 00:19:49.098460972,E4_Temperature,2024-06-25 08:47:05.987689972,27.79
1904-01-01 00:19:49.348470986,E4_Temperature,2024-06-25 08:47:06.237699986,27.79
1904-01-01 00:19:49.598480999,E4_Temperature,2024-06-25 08:47:06.487709999,27.75
1904-01-01 00:19:49.848491013,E4_Temperature,2024-06-25 08:47:06.737720013,27.75
1904-01-01 00:19:50.098501026,E4_Temperature,2024-06-25 08:47:06.987730026,27.75
1904-01-01 00:19:50.348511040,E4_Temperature,2024-06-25 08:47:07.237740040,27.75
1904-01-01 00:19:50.598521053,E4_Temperature,2024-06-25 08:47:07.487750053,27.77
1904-01-01 00:19:50.848541081,E4_Temperature,2024-06-25 08:47:07.737770081,27.77
1904-01-01 00:19:51.098551094,E4_Temperature,2024-06-25 08:47:07.987780094,27.77
1904-01-01 00:19:51.348561108,E4_Temperature,2024-06-25 08:47:08.237790108,27.77
1904-01-01 00:19:51.598570883,E4_Temperature,2024-06-25 08:47:08.487799883,27.77
1904-01-01 00:19:51.848580896,E4_Temperature,2024-06-25 08:47:08.737809896,27.77
1904-01-01 00:19:52.098590910,E4_Temperature,2024-06-25 08:47:08.987819910,27.77
1904-01-01 00:19:52.348610937,E4_Temperature,2024-06-25 08:47:09.237839937,27.77
1904-01-01 00:19:52.598620951,E4_Temperature,2024-06-25 08:47:09.487849951,27.77
1904-01-01 00:19:52.848630964,E4_Temperature,2024-06-25 08:47:09.737859964,27.77
1904-01-01 00:19:53.098640978,E4_Temperature,2024-06-25 08:47:09.987869978,27.77
1904-01-01 00:19:53.348650992,E4_Temperature,2024-06-25 08:47:10.237879992,27.77
1904-01-01 00:19:53.598661005,E4_Temperature,2024-06-25 08:47:10.487890005,27.77
1904-01-01 00:19:53.848681032,E4_Temperature,2024-06-25 08:47:10.737910032,27.77
1904-01-01 00:19:54.098691046,E4_Temperature,2024-06-25 08:47:10.987920046,27.77
1904-01-01 00:19:54.348701059,E4_Temperature,2024-06-25 08:47:11.237930059,27.77
1904-01-01 00:19:54.598711073,E4_Temperature,2024-06-25 08:47:11.487940073,27.77
1904-01-01 00:19:54.848721087,E4_Temperature,2024-06-25 08:47:11.737950087,27.77
1904-01-01 00:19:55.098731100,E4_Temperature,2024-06-25 08:47:11.987960100,27.77
1904-01-01 00:19:55.348741114,E4_Temperature,2024-06-25 08:47:12.237970114,27.77
1904-01-01 00:19:55.598760902,E4_Temperature,2024-06-25 08:47:12.487989902,27.75
1904-01-01 00:19:55.848770916,E4_Temperature,2024-06-25 08:47:12.737999916,27.75
1904-01-01 00:19:56.098780930,E4_Temperature,2024-06-25 08:47:12.988009930,27.75
1904-01-01 00:19:56.348790943,E4_Temperature,2024-06-25 08:47:13.238019943,27.75
1904-01-01 00:19:56.598800957,E4_Temperature,2024-06-25 08:47:13.488029957,27.75
1904-01-01 00:19:56.848810970,E4_Temperature,2024-06-25 08:47:13.738039970,27.75
1904-01-01 00:19:57.098830998,E4_Temperature,2024-06-25 08:47:13.988059998,27.75
1904-01-01 00:19:57.348841011,E4_Temperature,2024-06-25 08:47:14.238070011,27.75
1904-01-01 00:19:57.598851025,E4_Temperature,2024-06-25 08:47:14.488080025,27.77
1904-01-01 00:19:57.848861038,E4_Temperature,2024-06-25 08:47:14.738090038,27.77
1904-01-01 00:19:58.098871052,E4_Temperature,2024-06-25 08:47:14.988100052,27.77
1904-01-01 00:19:58.348881065,E4_Temperature,2024-06-25 08:47:15.238110065,27.77
1904-01-01 00:19:58.598901093,E4_Temperature,2024-06-25 08:47:15.488130093,27.75
1904-01-01 00:19:58.848911106,E4_Temperature,2024-06-25 08:47:15.738140106,27.75
1904-01-01 00:19:59.098920881,E4_Temperature,2024-06-25 08:47:15.988149881,27.75
1904-01-01 00:19:59.348930895,E4_Temperature,2024-06-25 08:47:16.238159895,27.75
1904-01-01 00:19:59.598940909,E4_Temperature,2024-06-25 08:47:16.488169909,27.77
