Seconds,Stream,E4_Seconds,Value
1904-01-01 00:13:42.425801089,E4_Temperature,2024-06-24 12:40:04.460740089,33.77
1904-01-01 00:13:42.675811103,E4_Temperature,2024-06-24 12:40:04.710750103,33.77
1904-01-01 00:13:42.925821117,E4_Temperature,2024-06-24 12:40:04.960760117,33.77
1904-01-01 00:13:43.175830892,E4_Temperature,2024-06-24 12:40:05.210769892,33.77
1904-01-01 00:13:43.425840905,E4_Temperature,2024-06-24 12:40:05.460779905,33.79
1904-01-01 00:13:43.675850919,E4_Temperature,2024-06-24 12:40:05.710789919,33.79
1904-01-01 00:13:43.925870946,E4_Temperature,2024-06-24 12:40:05.960809946,33.79
1904-01-01 00:13:44.175880960,E4_Temperature,2024-06-24 12:40:06.210819960,33.79
1904-01-01 00:13:44.425890973,E4_Temperature,2024-06-24 12:40:06.460829973,33.75
1904-01-01 00:13:44.675900987,E4_Temperature,2024-06-24 12:40:06.710839987,33.75
1904-01-01 00:13:44.925911000,E4_Temperature,2024-06-24 12:40:06.960850000,33.75
1904-01-01 00:13:45.175921014,E4_Temperature,2024-06-24 12:40:07.210860014,33.75
1904-01-01 00:13:45.425931028,E4_Temperature,2024-06-24 12:40:07.460870028,33.79
1904-01-01 00:13:45.675951055,E4_Temperature,2024-06-24 12:40:07.710890055,33.79
1904-01-01 00:13:45.925961068,E4_Temperature,2024-06-24 12:40:07.960900068,33.79
1904-01-01 00:13:46.175971082,E4_Temperature,2024-06-24 12:40:08.210910082,33.79
1904-01-01 00:13:46.425981095,E4_Temperature,2024-06-24 12:40:08.460920095,33.77
1904-01-01 00:13:46.675991109,E4_Temperature,2024-06-24 12:40:08.710930109,33.77
1904-01-01 00:13:46.926000884,E4_Temperature,2024-06-24 12:40:08.960939884,33.77
1904-01-01 00:13:47.176020911,E4_Temperature,2024-06-24 12:40:09.210959911,33.77
1904-01-01 00:13:47.426030925,E4_Temperature,2024-06-24 12:40:09.460969925,33.75
1904-01-01 00:13:47.676040939,E4_Temperature,2024-06-24 12:40:09.710979939,33.75
1904-01-01 00:13:47.926050952,E4_Temperature,2024-06-24 12:40:09.960989952,33.75
1904-01-01 00:13:48.176060966,E4_Temperature,2024-06-24 12:40:10.210999966,33.75
1904-01-01 00:13:48.426070979,E4_Temperature,2024-06-24 12:40:10.461009979,33.79
