Seconds,Stream,E4_Seconds,Value
1904-01-01 00:14:18.258431008,E4_Hr,2024-06-24 12:40:40.293370008,116.3583
1904-01-01 00:14:18.820951036,E4_Hr,2024-06-24 12:40:40.855890036,106.6617
1904-01-01 00:14:19.445981076,E4_Hr,2024-06-24 12:40:41.480920076,95.99557
1904-01-01 00:15:21.761370948,E4_Hr,2024-06-24 12:41:43.796309948,91.42432
1904-01-01 00:15:22.511400989,E4_Hr,2024-06-24 12:41:44.546339989,79.99632
1904-01-01 00:15:23.198931029,E4_Hr,2024-06-24 12:41:45.233870029,87.26867
1904-01-01 00:15:23.886471084,E4_Hr,2024-06-24 12:41:45.921410084,87.2687
1904-01-01 00:15:24.558371118,E4_Hr,2024-06-24 12:41:46.593310118,89.29817
1904-01-01 00:15:25.230280927,E4_Hr,2024-06-24 12:41:47.265219927,89.29817
1904-01-01 00:15:25.933440974,E4_Hr,2024-06-24 12:41:47.968379974,85.3294
1904-01-01 00:15:26.636591008,E4_Hr,2024-06-24 12:41:48.671530008,85.32937
1904-01-01 00:15:27.386631063,E4_Hr,2024-06-24 12:41:49.421570063,79.99632
1904-01-01 00:15:28.136661103,E4_Hr,2024-06-24 12:41:50.171600103,79.99628
1904-01-01 00:15:28.886700919,E4_Hr,2024-06-24 12:41:50.921639919,79.99628
1904-01-01 00:15:29.636730960,E4_Hr,2024-06-24 12:41:51.671669960,79.99632
1904-01-01 00:15:30.339891008,E4_Hr,2024-06-24 12:41:52.374830008,85.32937
1904-01-01 00:15:31.043051055,E4_Hr,2024-06-24 12:41:53.077990055,85.32937
1904-01-01 00:15:31.746201089,E4_Hr,2024-06-24 12:41:53.781140089,85.3294
1904-01-01 00:15:32.386860898,E4_Hr,2024-06-24 12:41:54.421799898,93.65418
1904-01-01 00:15:33.027510932,E4_Hr,2024-06-24 12:41:55.062449932,93.65421
1904-01-01 00:15:33.683790973,E4_Hr,2024-06-24 12:41:55.718729973,91.42432
1904-01-01 00:15:34.371331027,E4_Hr,2024-06-24 12:41:56.406270027,87.2687
1904-01-01 00:15:35.058861068,E4_Hr,2024-06-24 12:41:57.093800068,87.26867
1904-01-01 00:15:35.793271115,E4_Hr,2024-06-24 12:41:57.828210115,81.69836
1904-01-01 00:15:36.543300918,E4_Hr,2024-06-24 12:41:58.578239918,79.99628
1904-01-01 00:15:37.277710965,E4_Hr,2024-06-24 12:41:59.312649965,81.69833
1904-01-01 00:15:37.980871013,E4_Hr,2024-06-24 12:42:00.015810013,85.3294
1904-01-01 00:15:38.652771047,E4_Hr,2024-06-24 12:42:00.687710047,89.29817
1904-01-01 00:15:39.262181094,E4_Hr,2024-06-24 12:42:01.297120094,98.45699
